channel,title,published_at,duration,view_count,like_count,comment_count
Zee Music Company,"Jagga Jiteya - Full Video | URI | Vicky Kaushal & Yami Gautam | Daler Mehndi, Dee MC & Shashwat S",2019-01-24T16:04:17Z,PT3M19S,60290105,520143,9003
Zee Music Company,"Dhaagon Se Baandhaa - Lyrical | Raksha Bandhan | Akshay Kumar| Arijit Singh,Shreya G,Himesh R,Irshad",2022-11-10T14:45:22Z,PT4M52S,58062703,397150,5526
Zee Music Company,Jaane De - Full Video | Atif Aslam | Qarib Qarib Singlle | Irrfan I Parvathy | Vishal Mishra,2018-01-29T13:30:02Z,PT5M11S,57158781,398623,11969
Zee Music Company,"Ek Tarfa Pyar - Aamir, Somya, Doll | Srishti Bhandari | Sanjeev - Ajay | Zee Music Originals",2020-11-17T06:30:09Z,PT3M25S,56548380,666341,19192
Zee Music Company,Jersey - New Official Trailer | Shahid Kapoor | Mrunal Thakur | Gowtam Tinnanuri | 22nd April 2022,2022-04-04T07:30:19Z,PT1M31S,56268620,258217,12437
Zee Music Company,Sunn Le Zara | 1921 | Zareen Khan & Karan Kundrra | Arnab Dutta | Harish Sagane | Vikram Bhatt,2017-12-14T10:30:06Z,PT3M1S,55895038,603520,20887
Zee Music Company,"Tere Saath Hoon Main | Raksha Bandhan | Akshay Kumar, Bhumi P | Nihal T| Himesh Reshammiya, Irshad K",2022-06-29T11:36:34Z,PT3M8S,55104649,724965,20861
Zee Music Company,Naino Ne Baandhi - Full Video | Gold | Akshay Kumar | Mouni Roy | Arko,2018-12-12T06:16:59Z,PT3M53S,55104195,387897,4083
Zee Music Company,"Tu Milta Hai Mujhe - Lyrical | Ruhani, Paras| Raj Barman, Rashid Khan, Anjaan S| Zee Music Originals",2022-06-17T08:40:10Z,PT5M53S,54538678,209775,2422
Zee Music Company,Ishq De Fanniyar | Fukrey Returns | Pulkit Samrat & Priya Anand | Jyotica Tangri | Shaarib & Toshi,2017-11-24T07:00:01Z,PT2M46S,54044459,642643,16775
Zee Music Company,MEHERBANI | The Shaukeens | Akshay Kumar | Arko | Jubin,2014-11-18T10:39:15Z,PT4M14S,53777644,677952,6908
Zee Music Company,Tu Milta Hai Mujhe - Ruhani & Paras | Raj Barman | Rashid Khan | Anjaan Sagri | Zee Music Originals,2021-10-08T05:30:58Z,PT4M17S,53118362,678159,9056
Zee Music Company,Ishq Farzi - Jannat Zubair & Rohan Mehra | Ramji Gulati | Kumaar | Zee Music Originals,2019-08-29T08:30:13Z,PT3M23S,51124023,1169284,38168
Zee Music Company,Tishnagi - Title Song | Qais Tanvee & Sapna Rathore | Sunidhi Chauhan & Dev Negi | Gufy,2018-04-04T05:30:15Z,PT4M35S,50758981,147380,2435
Zee Music Company,"Hone Laga - ANTIM: The Final Truth | Aayush Sharma, Mahima Makwana | Jubin Nautiyal, Ravi B, Shabbir",2021-11-09T06:30:04Z,PT3M8S,50703715,566812,9757
Zee Music Company,Thodi Der | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Farhan Saeed & Shreya Ghoshal |Kumaar,2017-04-26T04:47:07Z,PT3M1S,50268250,318687,9321
Zee Music Company,"Akhiyaan Milavanga - Lyrical | Commando 3 | Vidyut Jammwal, Adah Sharma | Arijit Singh & Sruthy S",2019-11-28T12:02:56Z,PT5M11S,49674187,445087,5317
Zee Music Company,Duniya | Surkhi Bindi | Gurnam Bhullar | Sargun Mehta | 30 Aug,2019-08-24T11:30:28Z,PT3M43S,49355726,592349,8734
Zee Music Company,Sexy Baliye | Aamir Khan | Zaira Wasim | Amit Trivedi | Mika Singh | Kausar,2017-10-11T10:29:46Z,PT3M40S,47316751,330572,10671
Zee Music Company,O Meri Laila - Lyrical | Laila Majnu | Atif Aslam & Jyotica Tangri | Avinash Tiwary & Tripti Dimri,2018-08-14T09:21:48Z,PT4M49S,47200435,448991,12043
Zee Music Company,Coffee Peetey Peetey Full Video - Gabbar Is Back  | Akshay Kumar & Shruti Haasan,2015-06-09T11:53:59Z,PT3M47S,45710795,291614,4465
Zee Music Company,Mehram - Jersey | Shahid Kapoor & Mrunal Thakur | Sachet-Parampara | Shellee | Gowtam Tinnanuri,2021-12-02T08:30:36Z,PT2M45S,45683000,392851,9762
Zee Music Company,"Jogi | Shaadi Mein Zaroor Aana | Rajkummar Rao,Kriti Kharbanda|Arko ft Aakanksha Sharma",2017-10-13T04:30:11Z,PT2M42S,44732298,353020,8362
Zee Music Company,"Bhangra Ta Sajda | Veere Di Wedding | Kareena, Sonam, Swara, Shikha| Neha Kakar,Romy,Shashwat,Gaurav",2018-05-10T07:35:31Z,PT2M7S,44702592,208260,6647
Zee Music Company,Aao Na | Kuch Kuch Locha Hai | Sunny Leone | Arko | Ankit Tiwari |Shraddha Pandit | Jane do Na Paas,2015-04-24T07:31:15Z,PT3M49S,44458002,162458,3382
Zee Music Company,Aaj Se Teri | Padman | Akshay Kumar & Radhika Apte | Arijit Singh | Amit Trivedi,2017-12-20T08:15:05Z,PT3M17S,44114832,389701,15339
Zee Music Company,Mamta Se Bhari - Full Video | Baahubali - The Beginning | Prabhas & Rana | BombayJayashri | MM Kreem,2015-11-03T13:45:04Z,PT4M56S,43479442,215124,3466
Zee Music Company,Ali Ali – Blank | Akshay Kumar | Arko feat. B Praak | Sunny Deol & Karan Kapadia,2019-04-25T06:30:14Z,PT2M57S,42357502,709647,25599
Zee Music Company,Chad Gayi Hai | Gold | Akshay Kumar | Mouni Roy | Vishal Dadlani & Sachin-Jigar,2018-07-12T06:30:10Z,PT2M19S,41698104,173096,9190
Zee Music Company,"O Meri Laila | Laila Majnu | Atif Aslam & Jyotica Tangri | Avinash Tiwary,Tripti Dimri | Joi, Irshad",2018-08-13T10:27:45Z,PT2M28S,41581148,460658,19250
Zee Music Company,Hey Ganaraya Full Video | Disney's ABCD 2 | Varun Dhawan & Shraddha Kapoor | Divya Kumar,2015-07-30T08:30:00Z,PT5M6S,41328414,334322,4733
Zee Music Company,Banni - Rare And Dare Six-X | Rashmi Desai & Hemant Pandey | Vidhya Gopal | Bharat Menaria,2016-08-17T09:44:34Z,PT2M29S,39236678,24834,844
Zee Music Company,"Dhaagon Se Baandhaa - Raksha Bandhan | Akshay Kumar | Arijit Singh, Shreya Ghoshal, Himesh R, Irshad",2022-07-28T04:30:02Z,PT2M48S,39168349,412678,12462
Zee Music Company,"83 | Lehra Do | Ranveer Singh, Kabir Khan | Pritam, Arijit Singh, Kausar Munir",2021-12-06T08:30:41Z,PT2M9S,38333670,308182,7180
Zee Music Company,Radhe Title Track - Lyrical | Radhe - Your Most Wanted Bhai | Salman Khan & Disha Patani|Sajid Wajid,2021-05-13T10:30:11Z,PT3M13S,38322551,270108,5362
Zee Music Company,"Yaad Hai - Full Video | Aiyaary | Sidharth Malhotra, Rakul Preet | Palak Muchhal | Ankit Tiwari",2018-05-10T12:10:36Z,PT5M27S,37815622,398900,7565
Zee Music Company,"Mere Peeche Hindustan |Beiimaan Love | Sunny Leone, Rajniesh | Yasser Desai | Sukriti | Amjad Nadeem",2016-09-14T06:30:01Z,PT3M25S,37813327,177232,2761
Zee Music Company,"Challa (Main Lad Jaana) - URI | Vicky Kaushal , Yami Gautam | Shashwat S | Romy , Vivek | Kumaar",2018-12-24T10:38:53Z,PT2M26S,37800947,468209,17917
Zee Music Company,"Kedarnath | Qaafirana | Sushant Rajput | Sara Ali Khan | Arijit Singh | Amit Trivedi , Amitabh B",2018-11-20T08:30:22Z,PT3M3S,37565986,401988,10494
Zee Music Company,Dhaakad Aamir Khan Version - Dangal | Aamir Khan | Pritam | Amitabh Bhattacharya,2016-12-18T15:14:48Z,PT3M44S,37539021,206749,5917
Zee Music Company,Duniya Matlab Di | Nooran Sisters | Jassi Nihaluwal | Zee Music Originals | Gaurav Jang,2017-04-11T04:30:01Z,PT3M47S,37147207,347358,11254
Zee Music Company,Gulaabo | Alia Bhatt | Shahid Kapoor | Vishal Dadlani | Amit Trivedi | Shaandaar,2015-09-10T10:52:41Z,PT3M2S,36656088,141992,2212
Zee Music Company,"Nazm Nazm | Bareilly Ki Barfi | Kriti Sanon, Ayushmann Khurrana & Rajkummar Rao | Arko",2017-07-31T04:30:10Z,PT2M29S,36456103,351327,6571
Zee Music Company,Doori | Gully Boy | Ranveer Singh & Alia Bhatt | Javed Akhtar | DIVINE | Rishi Rich  | Zoya Akhtar,2019-01-28T06:00:36Z,PT2M32S,36363042,456706,11818
Zee Music Company,Dhingana | Raees | Shah Rukh Khan | JAM8 | Mika Singh,2017-01-23T12:48:34Z,PT2M1S,36198669,208441,6278
Zee Music Company,"Jaikal Mahakal - Full Video | Goodbye | Amitabh Bachchan, Rashmika Mandanna| Amit Trivedi, Swanand K",2022-11-20T09:30:18Z,PT4M17S,35351051,257977,2593
Zee Music Company,Kooch Na Karin - Full Video | Load Wedding | Fahad Mustafa & Mehwish Hayat | Azhar Abbas,2018-08-17T11:00:00Z,PT4M21S,35173443,431536,12999
Zee Music Company,Manzar Hai Yeh Naya - Full Video | URI | Vicky Kaushal & Yami Gautam | Shantanu S & Shashwat S,2019-01-24T16:04:52Z,PT4M14S,35046088,381407,6724
Zee Music Company,Piyu Bole | Parineeta | Saif Ali Khan & Vidya Balan | Sonu Nigam & Shreya Ghoshal,2018-07-11T13:07:38Z,PT4M59S,34772956,313792,8033
Zee Music Company,Tay Hai - Full Video | Rustom | Akshay Kumar & Ileana D'cruz | Ankit Tiwari,2016-10-18T13:51:30Z,PT4M1S,34503451,412441,6864
Zee Music Company,Demanda | Surkhi Bindi | Gurnam Bhullar | Sargun Mehta | 30 Aug,2019-08-20T06:30:51Z,PT3M34S,34532038,218464,3359
Zee Music Company,"Dhoonde Akhiyaan - Full Video | Jabariya Jodi | Sidharth Malhotra, Parineeti C | Yasser & Altamash",2019-11-28T12:44:22Z,PT3M30S,33756830,313636,2513
Zee Music Company,"Atak Gaya - Badhaai Do | Rajkummar Rao & Bhumi Pednekar | Arijit Singh, Amit Trivedi, Varun Grover",2022-02-02T05:30:04Z,PT2M27S,33323497,289326,4941
Zee Music Company,Mere Dil Mein - Half Girlfriend | Arjun K & Shraddha K | Veronica M & Yash N | Rishi Rich,2017-05-03T06:30:11Z,PT2M39S,33130775,176861,4558
Zee Music Company,Jugraafiya - Super 30 | Hrithik Roshan Mrunal Thakur|Udit Narayan Shreya Ghoshal|Ajay Atul|Amitabh B,2019-06-15T09:07:54Z,PT2M39S,32902726,397709,13279
Zee Music Company,Ikk Kudi - Full Video | Udta Punjab | Shahid Mallya | Alia Bhatt & Shahid Kapoor | Amit Trivedi,2016-07-14T09:39:33Z,PT3M59S,32811303,167967,3653
Zee Music Company,Kyun Rabba - Reprise | Armaan Malik | Amaal Mallik | Badla | Amitabh Bachchan | Taapsee Pannu,2019-03-12T06:29:35Z,PT3M52S,32764626,383194,11820
Zee Music Company,"Mera Bhai | Bhavin & Vishal | Vikas Naidu, Shubham Singh | Zee Music Originals",2020-04-14T06:00:04Z,PT3M57S,32763137,874728,16902
Zee Music Company,Mahi Aaja - Full Video | Singh Is Bliing | Akshay Kumar & Amy Jackson,2015-11-03T11:40:10Z,PT3M43S,32005082,241804,4885
Zee Music Company,"Kamli - Hum Do Hamare Do | Rajkummar, Kriti Sanon| Sachin-Jigar| Jubin Nautiyal,Divya Kumar| Shellee",2021-10-20T05:31:30Z,PT2M33S,31800556,230951,3880
Zee Music Company,"Meri Hasi - Aakanksha Sharma | Kunwar A, Aditi B | Amjad Nadeem Aamir | Zee Music Originals",2019-03-29T04:30:06Z,PT3M53S,31404279,421532,6540
Zee Music Company,Naa Dooja Koi - Rakul Preet Singh & Pavail Gulati | Arko feat. Jyotica Tangri | Zee Music Originals,2021-07-09T05:19:55Z,PT3M37S,31261482,127007,2190
Zee Music Company,Theher Ja | October | Varun Dhawan & Banita Sandhu | Armaan Malik | Abhishek Arora | Abhiruchi Chand,2018-03-21T05:30:05Z,PT2M28S,31114711,207600,9400
Zee Music Company,"Bezubaan - Piku | Anupam Roy | Amitabh Bachchan, Irrfan Khan & Deepika Padukone",2015-04-15T03:29:18Z,PT3M11S,30828296,180052,4577
Zee Music Company,Ae Watan | Raazi | Alia Bhatt | Arijit Singh | Shankar Ehsaan Loy | Gulzar,2018-04-18T10:28:43Z,PT1M47S,30433219,253000,14612
Zee Music Company,Kalank Title Track | Madhuri Sonakshi Alia Sanjay Aditya Varun| Arijit | Pritam| Amitabh| Abhishek,2019-03-30T09:30:04Z,PT2M24S,30102275,365412,17268
Zee Music Company,Shaabaashiyaan - Full Video | Mission Mangal | Akshay | Vidya | Sonakshi | Taapsee,2019-10-31T12:14:16Z,PT4M49S,29988437,312007,9975
Zee Music Company,Twist Kamariya | Bareilly Ki Barfi | Ayushmann & Kriti Sanon |Tanishk-Vayu| Harshdeep,2017-08-08T04:30:13Z,PT2M15S,29337275,138416,3185
Zee Music Company,Tu Zaroorat Nahi Tu Zaroori Hai| Fuddu | Sunny Leone | Sharman Joshi | Shreya Ghoshal,2016-09-21T11:30:01Z,PT5M5S,28529486,87972,2162
Zee Music Company,Meri Pyaari Ammi - Secret Superstar | Zaira Wasim | Aamir Khan | Amit Trivedi | Kausar | Meghna,2017-09-08T12:29:09Z,PT3M15S,28170253,300751,10987
Zee Music Company,"Channa Ve | Bhoot - Part One: The Haunted Ship | Vicky K & Bhumi P | Akhil Sachdeva, Mansheel Gujral",2020-02-12T11:30:14Z,PT2M23S,27983927,247476,2383
Zee Music Company,"Vighnaharta | ANTIM: The Final Truth | Salman Khan, Aayush S, Varun Dhawan | Ajay G, Hitesh,Vaibhav",2021-09-09T06:31:15Z,PT3M4S,27858247,327414,21182
Zee Music Company,Article 15 - Trailer | Ayushmann Khurrana | Anubhav Sinha | Releasing on 28June2019,2019-05-30T10:29:30Z,PT2M57S,27143605,723587,49703
Zee Music Company,"Maana Dil - Good Newwz | Akshay, Kareena, Diljit, Kiara | B Praak | Tanishk Bagchi | Rashmi Virag",2019-12-09T13:00:08Z,PT2M42S,27103934,422828,7260
Zee Music Company,Raazi - Title Track | Full Video | Alia Bhatt | Arijit Singh | Shankar Ehsaan Loy | Gulzar,2018-07-05T12:58:05Z,PT3M13S,26989780,171043,4062
Zee Music Company,Tu Banja Gali Benaras Ki | Shaadi Mein Zaroor Aana | Rajkummar Rao & Kriti Kharbanda | Asit Tripathy,2017-11-07T06:30:17Z,PT2M29S,26287254,202570,5184
Zee Music Company,"Rajvaadi Odhni -  Kalank |  Alia Bhatt, Varun Dhawan, Madhuri & Sonakshi | Jonita Gandhi | Pritam",2019-05-09T09:26:17Z,PT3M2S,26254523,203803,5845
Zee Music Company,Pariya | Surkhi Bindi | Gurnam Bhullar | Sargun Mehta,2019-08-14T11:30:20Z,PT4M16S,25668369,261154,4821
Zee Music Company,"Tu Naa Aaya | Official Music Video | Shyamoli Sanghi, Siddharth Nigam | Ravi Singhal",2018-03-07T06:30:01Z,PT5M24S,25302213,439998,9626
Zee Music Company,Naach Meri Jaan Full Video | Disney's ABCD 2 | Varun Dhawan & Shraddha Kapoor | Sachin Jigar | dance,2015-07-30T08:30:01Z,PT4M5S,25018834,159342,2942
Zee Music Company,"Lae Dooba - Lyrical | Aiyaary | Sidharth Malhotra, Rakul Preet |Sunidhi Chauhan |Rochak Kohli",2018-01-15T13:27:48Z,PT3M58S,24740702,209120,4992
Zee Music Company,"Dil Na Jaaneya - Arijit Singh | Good Newwz | Akshay Kumar, Kareena Kapoor, Diljit, Kiara | Rochak K",2020-07-07T07:11:43Z,PT3M17S,24636882,216888,1502
Zee Music Company,Behe Chala - Full Video | URI |  Vicky Kaushal  & Yami Gautam |  Shashwat Sachdev,2019-01-24T16:03:29Z,PT5M31S,24500524,237017,4164
Zee Music Company,Hook Up Song - Lyrical | Student Of The Year 2 | Tiger Shroff & Alia | Vishal & Shekhar |Neha Kakkar,2019-05-23T10:01:29Z,PT3M44S,24403200,147763,3802
Zee Music Company,Shaadi Mein Zaroor Aana | Official Trailer |  Rajkummar Rao | Kriti Kharbanda,2017-10-10T07:30:19Z,PT2M44S,23835901,186786,7219
Zee Music Company,Naag The Third - Official Music Video | Jazzy B | Sukshinder Shinda | Naag 3,2017-02-28T04:30:00Z,PT4M48S,23681590,170409,2547
Zee Music Company,"Khair Mangda - Full Video | A Flying Jatt | Tiger Shroff, Jacqueline F | Atif Aslam | Sachin-Jigar",2016-12-05T06:30:20Z,PT3M38S,23634540,219848,3723
Zee Music Company,"Veere - Full Video | Veere Di Wedding | Kareena Kapoor Khan, Sonam Kapoor Ahuja, Swara & Shikha",2018-07-06T14:10:58Z,PT4M29S,23576193,143849,2139
Zee Music Company,"Tum Pe Hum Toh - Female  | Bole Chudiyan | Nawazuddin, Tamannaah | Jyotica Tangri , Raghav S, Laado",2021-04-23T13:00:24Z,PT5M2S,23582878,219837,2580
Zee Music Company,"Blame The Night - Arijit Singh | Holiday | Akshay Kumar, Sonakshi Sinha | Aditi Singh Sharma",2014-11-04T13:00:16Z,PT4M8S,23479327,179713,2638
Zee Music Company,Mehendi Lagi - Stebin Ben & Kavya Thapar | Nilesh Ahuja | Kumaar | Zee Music Originals | Heartbreak,2021-09-28T05:31:02Z,PT4M31S,23391176,212046,10292
Zee Music Company,MEHFIL - SHADAA | Diljit Dosanjh | Neeru Bajwa | New Punjabi Dance Song 2019,2019-06-13T05:00:14Z,PT3M31S,23302406,173805,3005
Zee Music Company,"Done Kar Do - Raksha Bandhan | Akshay Kumar | Navraj Hans, Himesh Reshammiya, Irshad Kamil",2022-07-18T18:25:05Z,PT2M47S,23203790,181852,5219
Zee Music Company,"Battiyan Bujhaado - Motichoor Chaknachoor| Nawazuddin S, Sunny L | Jyotica Tangri, Ramji G | Kumaar",2019-10-24T05:30:22Z,PT3M25S,23175598,235761,3773
Zee Music Company,Nazm Nazm feat. Ayushmann Khurrana | Bareilly Ki Barfi | Kriti Sanon & Rajkummar Rao | Arko,2017-08-14T13:30:09Z,PT2M44S,23044796,236525,6295
Zee Music Company,"Stay A Little Longer - Full Video| Half Girlfriend| Arjun Kapoor, Shraddha Kapoor | Anushka Shahaney",2017-07-06T13:48:10Z,PT5M,22900757,206795,4784
Zee Music Company,Neend Na Aave Mainu | Band Vaaje | Jatinder Shah | Sunidhi Chauhan & Gurshabad | Binnu D & Mandy T,2019-03-06T14:00:58Z,PT2M20S,22694845,121681,1650
Zee Music Company,"Naina Yeh - Article 15 | Ayushmann Khurrana , Isha | Aakanksha |Piyush S,Rashmi Virag",2019-06-15T07:00:12Z,PT3M31S,22588977,158089,3358
Zee Music Company,O Soniye Full Video | Titoo MBA | Arijit Singh | Nishant Dahiya & Pragya Jaiswal,2015-01-20T12:00:03Z,PT4M30S,22468661,251418,4743
Zee Music Company,Kalliyan Kulliyan - Super Singh | Diljit Dosanjh & Sonam Bajwa | Jatinder Shah,2017-05-23T03:18:01Z,PT3M33S,22401757,108432,1728
Zee Music Company,Badhaai Do - Title Track | RajKummar Rao & Bhumi Pednekar | Nakash Aziz | Tanishk Bagchi | Vayu,2022-01-28T06:30:08Z,PT2M33S,22403868,114020,2567
Zee Music Company,"Singh & Kaur - Singh Is Bliing | Akshay Kumar, Amy Jackson | Manj Musik, Nindy Kaur & Raftaar",2015-08-28T11:28:00Z,PT2M41S,22402203,87457,1558
Zee Music Company,"Pashmina | Fitoor | Aditya Roy Kapur, Katrina Kaif | Amit Trivedi | love song",2016-01-14T04:30:10Z,PT3M12S,22358940,137342,4676
Zee Music Company,Tera Hoke Rahoon by Arijit Singh | Behen Hogi Teri | Rajkummar Rao & Shruti Haasan | KAG for JAM8,2017-05-09T12:40:18Z,PT2M40S,22257506,226526,2956
Zee Music Company,Aaja Hug Me | Sunny Leone | Kanika Kapoor & Raghav Sachar | Kumaar,2016-06-17T04:30:01Z,PT3M28S,22139541,116265,2674
Zee Music Company,"Thaan Liya - Dasvi | Abhishek Bachchan, Yami G, Nimrat K| Sachin-Jigar,Sukhwinder S,Tanishkaa,Ashish",2022-04-01T06:30:05Z,PT2M5S,21875775,40387,859
Zee Music Company,Million Dollar | Official Song | Fazilpuria & Lauren Gottlieb | Rossh,2017-02-13T10:30:05Z,PT2M56S,21621836,187463,4748
Zee Music Company,If You Hold My Hand Full Video | Disney's ABCD 2 | Varun Dhawan & Shraddha Kapoor | Benny Dayal,2015-07-30T08:30:01Z,PT4M2S,21536548,142301,3210
Zee Music Company,"Bas Ek Tera Main Hoke - Shivin Narang, Mahima Makwana | Stebin Ben| Kausar Jamot|Zee Music Originals",2021-07-24T05:30:31Z,PT4M1S,21343024,304752,4800
Zee Music Company,Tu Hi Hai Meri Zindagi | Omar Lulu | Ajmal | Jumana | Nikhil D’Souza | Abhishek Talented | Jubair M,2021-02-12T06:30:00Z,PT5M37S,21313617,381326,6382
Zee Music Company,UFF | Bang Bang | Hrithik Roshan & Katrina Kaif | HD,2014-10-02T10:05:23Z,PT2M31S,20822611,126577,2246
Zee Music Company,Ab Na Phir Se - Hacked | Hina Khan | Rohan Shah | Vikram Bhatt | Amjad Nadeem Aamir,2020-01-24T04:30:18Z,PT2M32S,20477653,384012,5444
Zee Music Company,"Tere Jism 3 | Vishal Singh, Sneha N & Kangana Sharma | Altaaf & Manny | Anand | Aslam Khan",2020-01-29T08:33:06Z,PT4M48S,19984917,117407,2275
Zee Music Company,"Lehra Do - Full Video | 83 | Ranveer Singh, Kabir Khan | Pritam, Arijit Singh, Kausar Munir",2022-02-04T14:25:50Z,PT3M32S,19999851,256603,4656
Zee Music Company,"Teri Hogaiyaan - Broken But Beautiful Season 2 | Vikrant Massey, Harleen Sethi | Vishal Mishra",2019-11-20T10:30:05Z,PT2M41S,19738027,169104,907
Zee Music Company,"Yeh Fitoor Mera - Full Video | Fitoor | Aditya Roy Kapur, Katrina Kaif | Arijit Singh | Amit Trivedi",2016-05-31T12:03:48Z,PT3M32S,19417543,208100,3354
Zee Music Company,Ikk Kudi (Reprised Version) Udta Punjab | Diljit Dosanjh | Alia Bhatt | Amit Trivedi | Soulful Songs,2016-05-11T07:29:59Z,PT3M8S,19338300,121209,3245
Zee Music Company,Vijayi Bhava - Full Video | Manikarnika | Kangana Ranaut | Shankar Ehsaan Loy | Prasoon Joshi,2019-04-22T10:38:02Z,PT4M33S,19333543,211788,4538
Zee Music Company,Salaam India Full Video | MARY KOM | Priyanka Chopra | Shashi Suman | Patriotic Song | HD,2014-11-13T09:38:11Z,PT4M16S,19259955,217805,3444
Zee Music Company,Pyar Karke - Aarushi & Mohit | Aishwarya Pandit | Sham Balkar | Kumaar | Zee Music Originals,2021-10-08T08:30:34Z,PT4M15S,19016234,258284,4477
Zee Music Company,Mulk - Official Trailer | Rishi Kapoor & Taapsee Pannu | Anubhav Sinha | 3rd Aug 2018,2018-07-09T08:00:07Z,PT2M41S,18934181,280401,32456
Zee Music Company,Jigra - Full Video | URI |  Vicky Kaushal & Yami Gautam | Siddharth B & Shashwat S,2019-01-24T16:04:37Z,PT4M8S,18902466,215385,4892
Zee Music Company,Paracetamol - Goodluck Jerry | Janhvi Kapoor | Jubin Nautiyal | Parag Chhabra | Raj Shekhar,2022-07-23T07:44:13Z,PT2M32S,18647761,489103,20780
Zee Music Company,"Paro | Pyaar Ka Punchnama 2 | Kartik, Nushrat, Sunny, Sonnalli, Omkar & Ishita",2015-09-17T05:30:00Z,PT2M56S,18348100,88832,1280
Zee Music Company,"Oh Isha - Major | Adivi Sesh & Saiee M Manjrekar | Armaan Malik, Chinmayi Sripada | Sricharan Pakala",2022-05-18T10:35:17Z,PT2M43S,17843106,199561,2831
Zee Music Company,Senti Wali Mental - Full Video | Shaandaar | Shahid Kapoor & Alia Bhatt | Amit Trivedi |Arijit Singh,2015-11-06T11:30:01Z,PT10M6S,17516514,115537,2650
Zee Music Company,Sari Sari Raat | Jind Jaan | Rajvir Jawanda & Sara Sharmaa | Gurmeet Singh | Mannat Noor,2019-05-23T10:30:01Z,PT3M45S,17479860,98823,1533
Zee Music Company,"Yeh Fitoor Mera | Fitoor | Aditya Roy Kapur, Katrina Kaif | Arijit Singh | Amit Trivedi",2016-01-07T04:30:03Z,PT2M37S,17260916,93416,2604
Zee Music Company,Basanti No Dance - Super 30 |  Hrithik Roshan & Mrunal Thakur | Ajay Atul | Amitabh Bhattacharya,2019-06-29T06:30:15Z,PT3M10S,17187168,210872,7387
Zee Music Company,Vaara Re | Dhadak | Ishaan & Janhvi | Ajay Gogavale | Ajay-Atul,2018-08-10T12:31:01Z,PT4M,17041582,193726,6044
Zee Music Company,Naina Da Kya Kasoor |AndhaDhun|Ayushmann Khurrana|Tabu|Radhika Apte|Amit Trivedi|Sriram R,2018-09-14T10:30:14Z,PT2M12S,17007576,150159,3280
Zee Music Company,Yaara - Full Video | 1921 | Zareen Khan & Karan Kundrra | Arnab Dutta | Harish Sagane | Vikram Bhatt,2018-06-15T11:38:45Z,PT5M48S,16730137,158844,4925
Zee Music Company,Hum Pagal Nahin Hai Official HD Video | Humshakals | Saif & Ritiesh | Himesh Reshammiya | 1080p,2014-06-02T11:56:20Z,PT2M28S,16674939,207405,4541
Zee Music Company,Tu Hi Hai | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Rahul Mishra,2017-05-17T06:31:01Z,PT3M5S,16634947,154053,3912
Zee Music Company,"Rubaru - Khuda Haafiz 2 | Vidyut J, Shivaleeka O | Vishal Mishra, Asees Kaur, Manoj M | Faruk K",2022-06-15T07:30:06Z,PT3M11S,16565351,215905,6296
Zee Music Company,"Mohabbat Yeh - Bilal Saeed | Ishqedarriyaan | Mahaakshay, Evelyn Sharma & Mohit Dutta",2015-05-15T16:36:21Z,PT2M59S,16166498,163673,6995
Zee Music Company,Glorious Gallan | Super Singh | Diljit Dosanjh & Sonam Bajwa | Jatinder Shah,2017-06-02T13:30:12Z,PT3M12S,16128496,153547,2648
Zee Music Company,Teri Baari Hai Full Video | MARY KOM | Priyanka Chopra | Mohit Chauhan | HD,2014-11-13T09:38:11Z,PT3M41S,16016462,173093,2135
Zee Music Company,"New Year Party Hits 2020 - Full Album |Top 20 Songs| Burjkhalifa, Kala Chashma & More | Dance Hits",2020-12-30T12:03:40Z,PT58M6S,15983446,111258,1214
Zee Music Company,Tu Kisi Rail Si - Masaan | Vicky Kaushal & Shweta Tripathi | Indian Ocean | Swanand Kirkire,2015-07-06T06:29:33Z,PT2M46S,15958421,163731,3386
Zee Music Company,Benaqab - Lakhwinder Wadali | Rehmat Rattan | Sufiyan Bhatt | M.S. Abid | Zee Music Originals,2022-05-02T08:30:09Z,PT6M4S,15879385,313702,5135
Zee Music Company,Woh Ladki -  Full Video | Arijit Singh | AndhaDhun |  Ayushmann Khurrana | Radhika | Amit Trivedi,2019-03-11T14:28:34Z,PT4M23S,15845662,147217,3272
Zee Music Company,Dil Mein Mars Hai - Mission Mangal | Akshay | Vidya | Sonakshi | Taapsee | Benny Dayal & Vibha Saraf,2019-07-25T10:30:18Z,PT2M6S,15834708,158320,5501
Zee Music Company,Libas | Suspense | Vikram Mastal & Antara Banerjee | Arnab Dutta & Siddarth Hazarika,2019-01-28T11:30:01Z,PT4M38S,15768871,67993,877
Zee Music Company,"Fakira - Lyrical| Student Of The Year 2 | Tiger Shroff, Tara& Ananya |Vishal & Shekhar|Sanam & Neeti",2019-06-10T14:02:14Z,PT4M57S,15613523,163366,1872
Zee Music Company,"Dil Mein Mars Hai - Full Video | Mission Mangal | Akshay | Vidya | Sonakshi | Taapsee | Benny, Vibha",2019-10-31T12:05:48Z,PT3M17S,15610743,115572,3063
Zee Music Company,Aira Gaira - Full Video | Kalank | Kriti Varun Aditya Alia | Antara Javed Tushar | Pritam | Amitabh,2019-05-14T13:08:34Z,PT6M3S,15564481,94183,1925
