channel,title,published_at,duration,view_count,like_count,comment_count
Tips Official,"Dil Tera Aashiq - Lyrical | Salman Khan, Madhuri Dixit | Kumar Sanu, Alka Yagnik | 90's Hit Song",2021-10-23T06:30:03Z,PT5M20S,3708819,19340,305
Tips Official,Mahive - Video Song | The Legend Of Bhagat Singh | Ajay Devgn & Amrita Rao | AR Rahman,2010-05-05T11:16:43Z,PT3M8S,3687412,26172,931
Tips Official,"Akhiyaan Milaoon Kabhi Lyrical- Raja | Sanjay Kapoor & Madhuri Dixit | Alka Yagnik, Udit Narayan",2018-10-17T11:37:22Z,PT6M43S,3682065,28362,431
Tips Official,"Mirchi Lagi Toh - Full Song - Coolie No.1 | Varun D, Sara Ali K | Alka Y, Kumar S | Lijo, Dj Chetas",2021-07-02T09:30:01Z,PT4M11S,3502662,23128,422
Tips Official,Duma Dum Mast Kalandar by Gurdas Maan - Official Video,2010-05-13T10:07:11Z,PT8M43S,3481293,27085,699
Tips Official,Aaja Sanam Meri Jaan Chali - Lyrical | Khilaaf | Madhuri Dixit | Sukhwinder Singh | 90's Hits,2023-06-15T04:30:12Z,PT7M19S,3479247,14432,316
Tips Official,"Yaadein Yaad Aati Hai Lyrical | Yaadein | Hrithik Roshan, Kareena Kapoor & Jackie Shroff | Hariharan",2022-01-08T05:30:13Z,PT5M18S,3402915,30352,675
Tips Official,"Yaadein Jukebox - Full Album Songs | Hrithik Roshan, Kareena Kapoor, Anu Malik",2014-02-24T06:23:10Z,PT55M53S,3393359,15325,511
Tips Official,Ramta Jogi Gaata Hai | Shameer Tandon | Sameer Anjaan | Vandana | Rituraj | Bandish | Tips Original,2020-12-15T06:29:57Z,PT4M54S,3383501,2845,213
Tips Official,"Yaadein Jukebox - Full Album Songs | Hrithik Roshan, Kareena Kapoor, Anu Malik",2014-02-24T06:23:10Z,PT55M53S,3393359,15325,511
Tips Official,"Yaadein Yaad Aati Hai Lyrical | Yaadein | Hrithik Roshan, Kareena Kapoor & Jackie Shroff | Hariharan",2022-01-08T05:30:13Z,PT5M18S,3402915,30352,675
Tips Official,Ramta Jogi Gaata Hai | Shameer Tandon | Sameer Anjaan | Vandana | Rituraj | Bandish | Tips Original,2020-12-15T06:29:57Z,PT4M54S,3383501,2845,213
Tips Official,"Muqabala Muqabala Lyrical - Humse Hai Muqabala | Prabhu Deva, Nagma | A. R. Rahman",2019-12-30T08:00:02Z,PT5M21S,3380007,42368,410
Tips Official,Akhkha India Jaanta Hai / First Time Dekha Tumhe- Lyrical | Jaan Tere Naam | Kumar Sanu | 90's Hits,2022-07-11T02:30:10Z,PT6M48S,3378159,15293,188
Tips Official,Ruk Ruk Ruk- Vijaypath | Tabu and Ajay Devgn | Aisha Chinai | Anu Malik,2011-08-24T05:32:05Z,PT6M53S,3268926,15633,475
Tips Official,"Tujhe Dekh Kar Jeeta - Kya Yehi Pyaar Hai | Jackie & Aftab |  Alka Yagnik, Kumar Sanu & Sonu Nigam",2010-02-19T06:15:30Z,PT6M4S,3249542,16139,457
Tips Official,Tera Mera Saath Rahe - Haathon Ki Lakeeron Mein - Ajay Devgan - Full Song,2011-07-11T18:37:54Z,PT3M19S,3217072,20646,630
Tips Official,"Deewana Mujhe Kar Gaya - Lyrical | Khuda Gawah | Amitabh B, Sridevi | Alka Y, Mohammed A | Tips",2021-08-13T06:30:02Z,PT4M33S,3207725,22326,322
Tips Official,"Pyar De Pyar Le  - Genius | Utkarsh  Sharma & Nawaz | Himesh | Dev Negi, Ikka & ulia Vantur",2018-11-28T08:44:57Z,PT3M5S,3161981,34141,925
Tips Official,Aapko Dekh Kar | Navraj Hans | Tips Rewind: A Tribute to Jagjit Singh | Shameer Tandon,2021-12-15T06:30:22Z,PT3M27S,3151917,4847,187
Tips Official,"Mashup - Jayantabhai Ki Luv Story | Vivek Oberoi & Neha | Atif Aslam, Shreya Ghoshal & Others",2013-02-08T07:14:12Z,PT2M49S,3075726,20230,470
Tips Official,"Chaahton Ki Duniya Song Video - Kya Yehi Pyaar Hai | Ameesha, Aftab ,Jackie Shroff | Sabri Brothers",2019-08-30T07:42:05Z,PT3M22S,3071759,9136,168
Tips Official,"Mujhse Mohabbat Ka Lyrical| Kumar Sanu, Alka Yagnik | Juhi Chawla, Aamir Khan |Hum Hain Rahi Pyar Ke",2021-11-18T05:30:23Z,PT5M20S,3064481,22944,455
Tips Official,"Saansain Hui Dhuan Dhuan Official Full Song Video - Race 3 | Salman Khan, Jacqueline, Anil, Bobby",2018-09-04T10:30:09Z,PT3M3S,3052898,28602,772
Tips Official,Holi Mashup by DJ Rink | Hindi Holi Song 2021 | Bollywood Holi Dance Song | Holi Special Song,2021-03-26T09:30:15Z,PT3M32S,3046160,39609,476
Tips Official,"Main Sharabi Hoon (Official Video) Amit Mishra, Bandish | Tips Rewind: A Tribute To Jagjit Singh",2021-11-17T06:30:04Z,PT3M21S,2985721,2585,101
Tips Official,"Yeh Pyaasi Jawani - Video Song | Gupt | Bobby Deol, Kajol & Manisha | Udit Narayan & Sunita Rao",2012-07-28T04:31:16Z,PT5M36S,2958401,14343,683
Tips Official,Jeevan Kya Hai (Official Video) | Shaan | Tips Rewind: A Tribute To Jagjit Singh | Shameer Tandon,2021-10-20T06:30:11Z,PT5M2S,2929586,5874,240
Tips Official,Tera Chehra (Official Video) | Babul Supriyo |Tips Rewind: A Tribute To Jagjit Singh |Shameer Tandon,2021-10-13T06:30:11Z,PT4M47S,2790066,3067,155
Tips Official,"Yaar Mat Jaa Ke Meri Baat Abhi Baki Hai - Lyrical | Aazmayish | Sonu Nigam, Alka Yagnik |  90's Hits",2023-06-04T12:30:11Z,PT5M3S,2670936,13786,196
Tips Official,"Dil Kardai Fakira Ban Javaan - Sufi Banjare | Birender Dhillon, Shamsher Lehri | Punjabi Song",2021-04-07T06:30:03Z,PT4M9S,2644095,17691,465
Tips Official,"Jab Tu Muskurati - Koi Mere Dil Se Pooche - Esha Deol, Aftab Shivdasani",2011-10-12T16:44:33Z,PT6M12S,2633423,12046,445
Tips Official,"Chaahat Na Hoti Kuch Bhi Na Hota | Chaahat | Shah Rukh Khan, Pooja | Alka Yagnik, Vinod Rathod",2022-10-06T04:30:02Z,PT8M6S,2603058,14981,274
Tips Official,"Nahin Saamne Tu Lyrical - Taal | Aishwarya Rai, Akshaye Khanna | Hariharan, Sukhwinder, A.R.Rahman",2018-07-30T07:30:01Z,PT6M36S,2598376,31696,842
Tips Official,"Bholi Bhali Ladki Lyrical - Sabse Bada Khiladi | Akshay Kumar | Kumar Sanu, Alka Yagnik | Mamta",2019-09-09T05:30:01Z,PT5M50S,2568051,15572,252
Tips Official,"Choomlu Honth Tere - Full Video | Sam Merchant, Carla | Sameer Khan, Deepshika R | Tips Original",2021-01-15T08:30:11Z,PT3M40S,2525211,10432,372
Tips Official,"Ole Ole Lyrical - Yeh Dillagi | Saif Ali Khan, Akshay Kumar, Kajol | Abhijeet",2018-08-16T14:57:35Z,PT4M54S,2504977,9658,206
Tips Official,"Teaser -Mirchi Lagi Toh | VarunDhawan, Sara | Coolie No1 |Alka Yagnik, Kumar Sanu, Dj Chetas, Lijo",2020-12-19T06:29:46Z,PT31S,2481391,No Like Count,2151
Tips Official,"Hello Brother Full Songs (Audio Jukebox) - Salman Khan, Rani Mukerji, Arbaaz Khan",2014-07-11T06:29:48Z,PT49M56S,2470502,10472,386
Tips Official,Love Hua Lyrical - Jaanam Samjha Karo | Kumar Sanu & Alka Yagnik | Salman Khan & Urmila,2019-04-02T08:38:31Z,PT7M4S,2426176,10757,325
Tips Official,"Race 3 Official Mashup | Kiran Kamath | Anil Kapoor, Salman Khan, Jacqueline, Bobby, Daisy, Saqib",2018-06-21T06:30:16Z,PT4M36S,2412745,34113,1657
Tips Official,"Ishq Ishq Tera Lyrical Video- Fraud Saiyaan | Arshad Warsi, Sara Loren | Altamash Faridi |Sohail Sen",2019-01-23T09:19:46Z,PT6M1S,2352254,22987,595
Tips Official,"Kabhi Tu Chhalia Lyrical - Patthar Ke Phool | Salman, Raveena |S.P.Balasubrahmanyam, Lata Mangeshkar",2019-02-22T05:30:00Z,PT7M21S,2364355,15146,308
Tips Official,Udd Chalein Song Video - Farhan Gilani | Atif Ali | New Hindi Songs 2018,2018-04-18T07:30:01Z,PT4M4S,2317348,28319,347
Tips Official,Garaj Baras (Official Video) Talat Aziz | Tips Rewind: A Tribute To Jagjit Singh | Shameer Tandon,2021-11-10T06:33:33Z,PT5M12S,2312343,2782,125
Tips Official,"Tham Lo Patwar Prabhu Ji - Full Song | Hriday Gattani | Rashi K, Akshat | Pradeep Sahil, Bawa Gulzar",2021-05-31T03:30:04Z,PT4M43S,2308804,2186,184
Tips Official,"Sabki Baarate Aayi 1 Day To Go | Zaara Yesmin & Parth Samthaan | Dev Negi, Seepi Jha | Tips Official",2022-01-23T06:30:06Z,PT14S,2301237,7637,124
Tips Official,"Dulhan Hum Le Jayenge - Lyrical | Salman K, Karisma K | Dulhan Hum Le Jayenge | Kumar S, Alka Y",2021-08-28T06:30:01Z,PT5M41S,2249921,15081,295
Tips Official,"Jao Tum Chaahe Jahan - Lyrical | Narsimha | Urmila Matondkar | Amit Kumar, Alka Yagnik | 90's Hits",2022-07-05T09:30:08Z,PT8M6S,2253543,10492,138
Tips Official,Pyaar Re - Mujhe Kuch Kehna Hai - Tushar & Kareena Kapoor - Full Song - HQ,2011-07-05T12:04:03Z,PT5M38S,2230546,9664,625
Tips Official,EK DUA | Rahul Jain | FT. Shrenu Parikh | Kabir-Athar | Hindi Romantic Song 2020 | Tips Originals,2020-12-07T06:29:50Z,PT3M6S,2207065,8555,3740
Tips Official,"Aaj Radha Ko Shyam Lyrical - Chaand Kaa Tukdaa | Salman Khan, Sridevi | Lata Mangeshkar",2018-09-28T12:04:06Z,PT7M34S,2206996,13168,311
Tips Official,"Mere Baabula Feat.Harshdeep Kaur -Jawaani Jaaneman|Saif Ali Khan, Alaya F, Tabu|Akhil |Gourov-Roshin",2020-02-27T06:00:18Z,PT3M24S,2200368,7586,124
Tips Official,"Jaa Sajna Tujhko Bhula Diya - Lyrical | Raja | Madhuri Dixit, Sanjay | Alka Yagnik, Udit Narayan",2022-09-19T02:30:01Z,PT6M17S,2191978,13182,271
Tips Official,"Yai Re Live Concert At Pune | Yo Yo Honey Singh, Iulia Vantur  | Honey Singh New Song",2023-01-06T12:30:15Z,PT2M39S,2177299,54746,523
Tips Official,Sik Mein Full Video | Vandana Nirankari | Ram Panjwani | Jayesh Sharma | Sindhi Songs,2019-02-13T08:31:26Z,PT3M30S,2150994,31488,1229
Tips Official,Shridharam Madhavam | Siddharth Mohan | Shri Krishna Dhun | Bawa Gulzar | Krishna Beautiful Bhajan,2020-10-22T01:30:06Z,PT4M9S,2137288,17376,564
Tips Official,Teri Meri Kahani OFFICIAL Teaser - Happy Hardy And Heer | Himesh Reshammiya & Ranu Mondal,2019-09-10T08:00:14Z,PT59S,2133315,40255,1500
Tips Official,Bambai Se Gayi Poona Lyrical - Hum Hain Rahi Pyar Ke | Juhi Chawla | Aamir Khan | Alka Yagnik,2019-07-23T10:31:41Z,PT4M43S,2058744,14339,277
Tips Official,Kaisi Teri Baatein | Suyyash Rai | Priyal Gor | Shilpa Rao | Siddharth Singh | Kaushal Kishore,2022-03-04T05:28:22Z,PT5M5S,2038518,18330,226
Tips Official,"Why Why - Dil Chura Ke Full Song Video - No Entry | Bipasha Basu, Anil Kapoor | Alisha, Anu Malik",2018-08-25T10:12:32Z,PT3M19S,1969327,9672,281
Tips Official,Janam Janam Full Song Video - Phata Poster Nikla Hero | Atif Aslam | Shahid & Padmini | Pritam,2018-09-14T14:10:39Z,PT2M44S,1956528,45266,793
Tips Official,"Lekin Mohabbat Badi Hai - Lyrical | Narsimha | Alka Yagnik, Mohammed Aziz | 90's Hits",2023-04-22T12:30:31Z,PT7M57S,1969314,7247,142
Tips Official,"Saanson Ka Chalna - Lyrical | Salman Khan, Karisma Kapoor | Udit Narayan, Alka Yagnik | Jeet Movie",2021-10-30T08:30:00Z,PT7M10S,1934106,11699,235
Tips Official,"I Love My India Lyrical | Pardes | Shahrukh Khan, Mahima Chaudhry | Kavita Krishnamurthy",2022-01-26T00:30:07Z,PT2M58S,1926522,10363,273
Tips Official,"Maine Pyar Kar Liya - Lyrical | Aashik Aawara | Saif, Mamta | Udit Narayan, Alka Yagnik | 90's Hits",2023-04-13T04:30:12Z,PT6M31S,1924794,8372,165
Tips Official,Tafseel By Farhan Gilani | Zeeshan Rafique | Atif Ali | A Tips Original Creation,2019-12-02T07:00:13Z,PT4M43S,1901487,4839,165
Tips Official,"Teri Banjaran Lyrical - Banjaran | Sridevi, Rishi Kapoor | Alka Yagnik",2019-11-08T05:43:56Z,PT6M,1854991,7620,189
Tips Official,"Bumbro Bumbro Lyrical - Mission Kashmir | Hrithik & Preity | Shankar Mahadevan, Jaspinder & Sunidhi",2018-10-27T10:30:11Z,PT5M32S,1850066,13544,274
Tips Official,"Nasha Yeh Pyar Ka - Lyrical - Mann | Aamir Khan, Manisha Koirala | Udit Narayan | 90's Romantic Song",2021-10-19T08:30:03Z,PT5M27S,1843607,15052,293
Tips Official,"Muh Ki Baat | Ash King, Neha Karode | Tips Rewind: A Tribute To Jagjit Singh | Shameer Tandon",2021-12-01T06:30:20Z,PT3M43S,1817091,2378,102
Tips Official,Ek Galti Reprise By Shivai Vyas - Race 3 | Salman Khan & Jacqueline Fernandez,2018-10-06T10:30:01Z,PT5M,1814837,35132,779
Tips Official,Gaa Raha Hoon Is Mehfil Mein - Lyrical | Dil Ka Kya Kasoor | Divya Bharti | Kumar Sanu | 90's Hits,2023-05-18T04:30:19Z,PT7M24S,1831654,9774,213
Tips Official,"Nahin Hona Tha Audio Lyrical - Pardes | Shah Rukh Khan, Mahima Chaudhry | Alka Yagnik, Udit Narayan",2019-09-13T05:30:02Z,PT9M46S,1801299,14230,336
Tips Official,"Yaad Sataye Teri Need Churayi - Lyrical | Raja Babu | Udit Narayan, Kavita Krishnamurthy | 90's Hits",2023-04-12T04:30:17Z,PT7M1S,1800259,7394,115
Tips Official,"Keh Rahi Hai Nazdeekiyaan - Happy Hardy And Heer|Himesh Reshammiya,Ranu Mondal,Payal Dev,Sameer Khan",2020-02-05T09:34:38Z,PT2M26S,1779658,12796,546
Tips Official,"Jaan O Meri Jaan - Lyrical | Jaan | Ajay Devgn, Twinkle Khanna| Manhar Udhas, Alka Yagnik |90's Hits",2023-03-21T12:30:05Z,PT8M45S,1780051,10318,126
Tips Official,"Humse Tum Dosti Kar Lo - Lyrical | Narsimha |Ravi Behl, Urmila Matondkar | Udit Narayan, Alka Yagnik",2021-08-01T05:30:04Z,PT9M31S,1767122,8252,239
Tips Official,"Dard Ishq Hai | Diljott, Eric Kalsi | Sonu Singh, Neha Karode | Shameer Tandon | Priyanka R Bala",2022-07-31T06:30:05Z,PT4M9S,1752862,6748,107
Tips Official,Sarkay Leo Khattiya Jaada Lage Lyrical | Raja Babu | Govinda | Karisma | Kumar Sanu | Poornima,2022-01-22T05:30:10Z,PT4M35S,1757523,8982,195
Tips Official,Tunakdi Taar - Full Video | Birender Dhillon | Shamsher Lehri | Joy - Atul | Karnail Singh Lehri,2021-09-20T06:30:11Z,PT3M10S,1731089,25857,538
Tips Official,"Gore Gore Mukhde Pe Kala Kala Chashma - Lyrical | Suhaag | Akshay Kumar | Alka Yagnik, Udit Narayan",2022-07-10T02:30:12Z,PT5M14S,1736168,11435,157
Tips Official,"Rabne Banaya Tujhe Mere Liye - Lyrical | Heer Ranjha |  Lata Mangeshkar, Anwar | 90's Hits",2023-04-16T03:30:17Z,PT4M56S,1728733,9761,245
Tips Official,"Heeriye Song Making - Race 3 Behind the Scenes | Salman Khan, Jacqueline Fernandez | Remo D'Souza",2018-05-26T09:30:00Z,PT3M16S,1707803,22542,773
Tips Official,"Baadalon Mein Chhup Lyrical - Phir Teri Kahani Yaad Aayi | Rahul Roy, Pooja| Kumar Sanu, Alka Yagnik",2019-02-23T05:30:01Z,PT6M43S,1700278,13758,432
Tips Official,Koka Karke Dhokha Ni Dil Le Gaya - Manmohan Waris,2010-06-09T13:36:32Z,PT3M31S,1685051,11961,430
Tips Official,Ishq Nu Chhedi Na (Official Video) | Birender Dhillon | Shamsher Lehri | Joy - Atul | Tips Official,2021-07-30T03:34:00Z,PT4M34S,1674808,9253,276
Tips Official,Sanam Bewafa | Lyrical | Salman Khan | Chandini | Lata Mangeshkar | 90's Hits,2022-01-14T05:30:09Z,PT6M24S,1650667,6825,130
Tips Official,"Mera Sanam Sabse Pyara Hai - Lyrical | Dil Ka Kya Kasoor | Asha Bhosle, Kumar Sanu | 90's Hits",2023-03-30T12:30:08Z,PT4M30S,1635480,8898,138
Tips Official,"O Saathi Lyrical Video - Movie Shab | Arijit Singh, Mithoon | Latest Hindi Songs",2018-07-14T05:30:00Z,PT5M19S,1568797,27007,620
Tips Official,"Jab Se Main Tujhse Mila Hoon | Kumar Sanu | Yeh Dil Aashiqana Movie | Karan N, Jividha | Hindi Song",2021-01-22T10:30:05Z,PT2M17S,1545018,8798,286
Tips Official,"Race Saanson Ki Lyrical - Race | Saif Ali Khan, Bipasha Basu, Katrina Kaif & Akshaye Khanna | Pritam",2019-01-07T06:27:27Z,PT5M14S,1531442,12072,272
Tips Official,"Kaala Jaadu - Teaser | Freddy | Kartik Aaryan | Arijit Singh, Nikhita Gandhi | Pritam | Irshad Kamil",2022-11-10T15:04:09Z,PT33S,1506474,14902,490
Tips Official,Nazrein Mili Dil Dhadka Song Video- Raja | Madhuri Dixit & Sanjay Kapoor,2010-11-16T13:18:15Z,PT5M23S,1508138,10789,201
Tips Official,"Laakhon Aashiq Mar Jaate Lyrical- Hogi Pyar Ki Jeet | Alka, Udit, Abhijeet, Jaspinder | Ajay, Arshad",2019-04-02T05:33:12Z,PT4M44S,1497758,7818,98
Tips Official,"Hai Hukku Hai Hukku - Lyrical | Gopi Kishan, Karisma Kapoor | Kumar Sanu, Poornima | 90's Love Song",2018-12-02T05:30:01Z,PT5M43S,1499460,11782,242
Tips Official,"Kal College Bandh Ho Jaayega - Lyrical | Jaan Tere Naam | Udit Narayan, Sadhana Sargam | 90's Hits",2023-02-13T12:45:02Z,PT7M21S,1434242,6392,135
Tips Official,"Loveria Hua Lyrical- Raju Ban Gaya Gentleman | Shah Rukh Khan, Juhi Chawla | Kumar, Alka & Jolly",2018-11-13T05:58:10Z,PT5M50S,1390438,12883,305
Tips Official,"Socho Ke Jheelon Lyrical - Mission Kashmir | Hrithik Roshan, Preity Zinta | Udit Narayan, Alka Y",2020-01-10T05:30:00Z,PT5M2S,1372456,9098,197
Tips Official,"Bole Mera Kangna Tere Bin Sajna - Lyrical | Bandish | Kumar Sanu, Alka Yagnik | 90's Hits",2023-03-13T04:30:08Z,PT5M53S,1355225,8482,117
Tips Official,Satguru Meher Kar | KAILASH KHER | Shameer Tandon | Sameer Anjaan |Devotional | Tips Originals,2020-11-27T07:30:04Z,PT6M25S,1343344,13770,747
Tips Official,"Barana De Barana De - Insaaf - Akshay Kumar, Shilpa Shetty | Abhijeet Bhattacharya | 90's Hit Song",2010-11-12T15:47:08Z,PT2M53S,1322018,5223,273
Tips Official,"Hoshwalon Ko Khabar Kya(Official Video) Bandish, Neha Karode |Tips Rewind: A Tribute To Jagjit Singh",2021-11-24T06:30:03Z,PT3M46S,1293615,1918,79
Tips Official,Husnn Hai Suhaana New (Teaser) | Song Out Now | @varundhawan | Sara Ali Khan | Coolie No.1,2020-12-08T11:50:01Z,PT18S,1293011,No Like Count,638
Tips Official,"Amma Dekh Lyrical - Stuntman | Jackie Shroff, Zeba Bakhtiar | Bali Brahmbhatt, Alka Yagnik |",2018-07-26T08:54:35Z,PT4M53S,1206717,9222,212
Tips Official,"Tere Liye (Unplugged) By Sachin Gupta | Prince | Sameer | Vivek Oberoi, Nandana Sen",2020-05-15T07:30:12Z,PT3M,1207974,18766,657
Tips Official,"Mera Dard Na Jaane Koi - Full Video | Anuradha P | Sameer A | Siddhant M | Pardeep K,Vijaya S | Tips",2021-02-10T05:30:00Z,PT5M2S,1183620,3563,125
Tips Official,"Changey Din Leya De Baba Nanka  - Full Song | Birender Dhillon, Shamsher Lehri |  Joy - Atul | Tips",2021-06-12T03:30:12Z,PT3M39S,1183852,4617,203
Tips Official,"Bhangra Paa Le – Raanjhan | Sunny K, Shriya P | Sneha T | Neeti M, Tushar J, Shubham S, Mandy G",2019-12-24T06:32:41Z,PT2M23S,1176208,7481,196
Tips Official,AR Rahman Hits - Audio Jukebox | AR Rahman Songs | Taal | Fiza | Rangeela | Hindustani | 90's Hits,2022-09-10T04:30:03Z,PT1H56M47S,1155888,6484,146
Tips Official,Chupke Se Sun Lyrical - Mission Kashmir | Hrithik Roshan & Preity Zinta | Udit Narayan & Alka Yagnik,2022-03-20T05:28:16Z,PT5M1S,1137358,6778,174
Tips Official,"Tera Fitoor Teaser | Genius | Utkarsh Sharma, Ishita Chauhan | Arijit Singh | Himesh Reshammiya",2018-07-11T04:30:02Z,PT1M23S,1130393,14696,1058
Tips Official,"Des Mere Des Mere | Bandish, Deeksha, Huma Sayyed | Sid Paul | AR Rahman | Independence Day Special",2022-08-12T12:01:12Z,PT3M41S,1113738,7660,220
Tips Official,"Taalon Mein Nainital Baki Sab Talaiya - Lyrical | Hogi Pyar Ki Jeet | Sonu Nigam, Alka Yagnik | 90's",2023-05-12T04:30:10Z,PT4M52S,1116078,6005,81
Tips Official,Merry Christmas - Title Track | Katrina Kaif | Vijay Sethupathi | Pritam | Ash King | Varun Grover,2023-12-25T15:05:54Z,PT2M36S,1091684,959,70
Tips Official,"Aayegi Har Pal Tujhe Meri Yaad - Lyrical | Andolan | Kumar Sanu, Alka Yagnik | 90's Hits",2022-11-20T04:30:22Z,PT6M16S,1067352,7331,99
Tips Official,"Jise Dekh Mera Dil Dhadka Lyrical - Phool Aur Kaante | Ajay Devgn, Madhoo | Kumar Sanu",2019-11-22T05:27:16Z,PT6M34S,1043749,7464,147
Tips Official,Roshni | Rittika Chakroborthy | Swapnil Sonkar | Sneh Sonkar | Anup Rubens | Latest Hindi Song 2023,2023-01-01T03:30:11Z,PT5M6S,1009702,3366,61
Tips Official,Tera Shukr Shukr | Babul Supriyo | Anu Malik | Sameer Anjaan | New Divine Spiritual Song,2020-10-25T03:30:00Z,PT5M32S,1004086,8762,366
Tips Official,"Chamma Chamma Dance Cover Choreography by Veena Ft. Veena, Vithia & Arya | Fraud Saiyaan",2018-12-28T13:20:25Z,PT1M37S,959276,10946,293
Tips Official,"Tips Music (Must Have Hits) | The Best Of Bollywood | Romance, Masti, Dance, Emotion",2022-12-25T04:30:00Z,PT6M45S,952217,718,35
Tips Official,90's Monsoon Love Hits | Bollywood Monsoon Special Video Jukebox | Baarish 90's Songs | Barsaat Song,2023-06-16T12:30:32Z,PT1H17M35S,950781,7886,111
Tips Official,"Bhangda Paale Lyrical - Karan Arjun | Sadhana Sargam, Mohammed Aziz, Sudesh Bhosle | Salman,ShahRukh",2019-04-20T05:30:01Z,PT7M22S,929954,3928,94
Tips Official,"Musafir Lyrical Song Video - Shab | Raveena Tandon, Arpita Chatterjee, Ashish Bisht | KK, Mithoon",2018-08-29T10:36:21Z,PT5M19S,921002,11162,485
Tips Official,"Sacchiyaan - Bhangra Paa Le | Sunny, Rukshar | Amit Mishra, Harshdeep Kaur | Jam8 | New Song 2020",2020-02-20T05:30:32Z,PT2M19S,882166,8025,144
Tips Official,"Yeh Pyaar Kya Hai Lyrical - Gupt|Alka Yagnik, Kavita Krishnamurthy, Kumar Sanu|Kajol, Bobby, Manisha",2020-01-25T05:30:00Z,PT6M32S,877885,5279,224
Tips Official,Ram Ramaiya Krishna Kanhaiya - Full Song | Sanjeev Rathod | Sameer A | Parshuram M | Devotional Song,2021-04-21T05:04:07Z,PT6M13S,872504,1862,142
Tips Official,"Piya O Re Piya - Lofi Mix | Tere Naal Love Ho Gaya | Riteish Deshmukh, Genelia | Atif Aslam, Shreya",2022-02-24T05:34:42Z,PT2M58S,848087,10813,206
Tips Official,"Mamta Bhare Din - Lyrical | Krodh | Sunil Shetty | Roop Kumar Rathod, Sadhana Sargam | 90's Hits",2023-05-10T04:30:29Z,PT6M16S,848981,5914,145
Tips Official,Aap Jo Mere Meet Na Hote  - Lyrical | Geet | Divya Bharti | Lata Mangeshkar | 90' Hits,2023-04-22T03:30:00Z,PT7M56S,826746,4315,165
Tips Official,"Mujhe Pyaar Pyaar Hai - Teaser | Bhoot Police | Arjun K, Yami G|Armaan Malik, Shreya G| Sachin-Jigar",2021-09-01T06:30:06Z,PT41S,794999,11938,558
Tips Official,Ae Mere Dil Ke Chain | Moses Marton & Iqra Azim | Utkarsh Sharma | Latest Hindi Song |Tips Official,2022-01-21T06:30:15Z,PT3M37S,793268,3356,155
Tips Official,"Dil Laga Liya X Kitna Pyaara Tujhe | Alka Yagnik, Udit Narayan | Raja Hindustani, Dil Hai Tumhaara",2021-12-02T05:36:38Z,PT5M58S,780765,4082,113
Tips Official,"Tera Fitoor Song Making - Genius | Utkarsh Sharma, Ishita Chauhan | Arijit Singh |Himesh Reshammiya",2018-08-28T13:30:39Z,PT3M57S,764274,7755,383
Tips Official,Ni Main Samajh Gayi - Lyrical | Taal | Aishwarya Rai & Anil Kapoor | Richa Sharma & Sukhwinder Singh,2022-02-20T05:34:12Z,PT4M44S,752206,4545,123
Tips Official,Remembering Bappi Lahiri All Time Hits – Audio Jukebox | Bappi Da Hindi Hit Songs | #DiscoKing,2022-02-16T14:42:37Z,PT2H32M2S,751996,5964,107
Tips Official,#mehboobmere #hindisongs #tipsofficial #lovesongs #bollywoodsongs #shorts,2023-03-29T11:08:59Z,PT30S,749196,34212,101
Tips Official,Tuhi Hai Mera Swami | Saheal | Siddhant Madhav Mishra | Sameer Anjaan | New Devotional Song,2022-03-11T00:30:05Z,PT6M13S,745851,4281,101
Tips Official,Mere Rang De Basanti Chola Song Video- The Legend Of Bhagat Singh | A R Rahman,2018-10-02T08:46:25Z,PT2M23S,725377,4038,186
Tips Official,"Rab Se Sajan Se - Lyrical | Jaan | Alka Yagnik, Udit Narayan | Ajay Devgn | Twinkle Khanna|90's Hits",2022-05-17T04:30:00Z,PT6M51S,725495,3369,80
Tips Official,Tere Ishq Mein Naachenge | #hindisongs #tipsofficial #lovesongs #90severgreen #bollywoodsongs,2023-03-29T12:00:11Z,PT38S,718763,28372,57
Tips Official,Malik Raah Dikha Dena | Bavare | Bandish | Vandana | Returaj | Shameer Tandon | New Devotional Song,2022-04-04T06:30:04Z,PT4M24S,708001,5337,93
Tips Official,Non Stop Holi Songs - Audio Jukebox |  Holi Special Songs | Bollywood Holi 2023 | Hindi Songs,2023-03-07T01:30:18Z,PT53M6S,703640,3384,71
Tips Official,"Yeh Raat Aur Yeh Doorie Lyrical- Andaz Apna Apna | Salman Khan Karishma | Aamir Khan, Raveena Tandon",2018-12-27T05:33:28Z,PT5M44S,698494,7184,134
Tips Official,"Pak Chik Pak Raja Babu (Lyrical) Govinda | Vinod R, Jolly M, Anand S | Raja Babu | 90's Hindi Song",2021-06-11T09:30:02Z,PT4M58S,669312,3502,83
Tips Official,Churalo Na Dil Mera Sanam - Lyrical | Bobby Deol & Neha | Kumar Sanu & Sanjivani | Kareeb Songs,2021-09-13T08:30:04Z,PT6M11S,663358,5285,197
Tips Official,Kahin Na Lage Mann - Is This Love - Kismat Konnection - Mohit Chauhan | Pritam,2010-03-31T17:49:06Z,PT1M45S,658203,3918,72
Tips Official,"Ab Naam Mohabbat | Ghulam | Aamir Khan & Rani Mukerji | Udit Narayan, Alka Yagnik | 90's Hindi Song",2019-07-10T10:31:38Z,PT2M59S,606480,5561,122
