id,country,state,city,station,station_code,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
1451,India,Gujarat,Ankleshwar,GIDC, GPCB,26-12-2023 22:00,21.613267,73.010555,NH3,7,7,7
1452,India,Gujarat,Gandhi0gar,GIFT City, IITM,26-12-2023 22:00,23.163798,72.677768,PM2.5,85,155,109
1453,India,Gujarat,Gandhi0gar,GIFT City, IITM,26-12-2023 22:00,23.163798,72.677768,SO2,5,7,6
1454,India,Gujarat,Gandhi0gar,GIFT City, IITM,26-12-2023 22:00,23.163798,72.677768,CO,4,40,27
1455,India,Gujarat,Gandhi0gar,GIFT City, IITM,26-12-2023 22:00,23.163798,72.677768,OZONE,1,37,21
1456,India,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,26-12-2023 22:00,23.243639,72.68994,PM10,84,98,89
1457,India,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,26-12-2023 22:00,23.243639,72.68994,NO2,9,13,11
1458,India,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,26-12-2023 22:00,23.243639,72.68994,NH3,3,4,4
1459,India,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,26-12-2023 22:00,23.243639,72.68994,CO,26,32,27
1460,India,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,26-12-2023 22:00,23.243639,72.68994,OZONE,13,20,20
1461,India,Gujarat,Gandhi0gar,Sector, GPCB,26-12-2023 22:00,23.221714,72.654328,PM2.5,49,305,102
1462,India,Gujarat,Gandhi0gar,Sector, GPCB,26-12-2023 22:00,23.221714,72.654328,NO2,10,38,16
1463,India,Gujarat,Gandhi0gar,Sector, GPCB,26-12-2023 22:00,23.221714,72.654328,NH3,1,2,2
1464,India,Gujarat,Gandhi0gar,Sector, GPCB,26-12-2023 22:00,23.221714,72.654328,CO,19,135,72
1465,India,Gujarat,Surat,Science Center, SMC,26-12-2023 22:00,21.170046,72.795405,SO2,14,20,16
1466,India,Gujarat,Vapi,Phase, GPCB,26-12-2023 22:00,20.362421,72.918013,PM2.5,180,362,295
1467,India,Gujarat,Vatva,Phase, GPCB,26-12-2023 22:00,22.969611,72.6435,SO2,4,8,5
1468,India,Harya0,Ambala,Patti Mehar, HSPCB,26-12-2023 22:00,30.379589,76.778328,CO,31,60,40
1469,India,Harya0,Bahadurgarh,Arya 0gar, HSPCB,26-12-2023 22:00,28.6701,76.9254,CO,38,55,47
1470,India,Harya0,Bhiwani,H.B. Colony, HSPCB,26-12-2023 22:00,28.806223,76.141105,PM2.5,66,369,229
1471,India,Harya0,Bhiwani,H.B. Colony, HSPCB,26-12-2023 22:00,28.806223,76.141105,OZONE,12,22,17
1472,India,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,26-12-2023 22:00,28.2068,76.7997,NH3,9,26,19
1473,India,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,26-12-2023 22:00,28.2068,76.7997,SO2,2,17,7
1474,India,Harya0,Faridabad,New Industrial Town, HSPCB,26-12-2023 22:00,28.39072,77.30059,SO2,6,6,6
1475,India,Harya0,Faridabad,New Industrial Town, HSPCB,26-12-2023 22:00,28.39072,77.30059,OZONE,6,35,23
1476,India,Harya0,Fatehabad,Huda Sector, HSPCB,26-12-2023 22:00,29.503664,75.467934,NH3,9,11,10
1477,India,Harya0,Gurugram,NISE Gwal Pahari, IMD,26-12-2023 22:00,28.422681,77.148944,CO,87,118,100
1478,India,Harya0,Gurugram,Sector, HSPCB,26-12-2023 22:00,28.4227,77.0667,NO2,13,81,31
1479,India,Harya0,Hisar,Urban Estate, HSPCB,26-12-2023 22:00,29.14056,75.744941,CO,100,126,105
1480,India,Harya0,Jind,Police Lines, HSPCB,26-12-2023 22:00,29.307814,76.337619,CO,22,26,24
1481,India,Harya0,Kaithal,Rishi 0gar, HSPCB,26-12-2023 22:00,29.8006,76.4155,PM10,87,153,123
1482,India,Harya0,Kar0l,Sector, HSPCB,26-12-2023 22:00,29.6953,77.0027,PM2.5,59,273,156
1483,India,Harya0,Kar0l,Sector, HSPCB,26-12-2023 22:00,29.6953,77.0027,PM10,67,156,105
1484,India,Harya0,Kar0l,Sector, HSPCB,26-12-2023 22:00,29.6953,77.0027,NH3,10,13,11
1485,India,Harya0,Kar0l,Sector, HSPCB,26-12-2023 22:00,29.6953,77.0027,SO2,0,0,0
1486,India,Harya0,Mandikhera,General Hospital, HSPCB,26-12-2023 22:00,27.9002,76.9938,CO,18,81,31
1487,India,Harya0,Manesar,Sector, HSPCB,26-12-2023 22:00,28.360699,76.93609,SO2,0,0,0
1488,India,Harya0,Manesar,Sector, HSPCB,26-12-2023 22:00,28.360699,76.93609,CO,22,127,70
1489,India,Harya0,Palwal,Shyam 0gar, HSPCB,26-12-2023 22:00,28.1485564,77.3320667,PM10,101,231,123
1490,India,Harya0,Palwal,Shyam 0gar, HSPCB,26-12-2023 22:00,28.1485564,77.3320667,NO2,4,5,5
1491,India,Harya0,Palwal,Shyam 0gar, HSPCB,26-12-2023 22:00,28.1485564,77.3320667,CO,6,11,8
1492,India,Harya0,Panchkula,Sector, HSPCB,26-12-2023 22:00,30.7057778,76.85318056,SO2,11,12,12
1493,India,Harya0,Panipat,Sector, HSPCB,26-12-2023 22:00,29.497973,76.993331,NO2,27,33,30
1494,India,Harya0,Panipat,Sector, HSPCB,26-12-2023 22:00,29.497973,76.993331,CO,23,26,25
1495,India,Harya0,Panipat,Sector, HSPCB,26-12-2023 22:00,29.497973,76.993331,OZONE,29,34,32
1496,India,Harya0,Rohtak,MD University, HSPCB,26-12-2023 22:00,28.52123,76.37138,NO2,31,40,36
1497,India,Harya0,Sonipat,Murthal, HSPCB,26-12-2023 22:00,29.0272,77.0621,NO2,37,44,40
1498,India,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,26-12-2023 22:00,30.1480566,77.2893471,PM10,77,338,162
1499,India,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,26-12-2023 22:00,30.1480566,77.2893471,NO2,11,29,18
1500,India,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,26-12-2023 22:00,30.1480566,77.2893471,NH3,1,6,4
1501,India,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,26-12-2023 22:00,30.1480566,77.2893471,SO2,2,14,8
1502,India,Jammu_and_Kashmir,Sri0gar,Rajbagh, JKSPCB,26-12-2023 22:00,34.066206,74.81982,SO2,0,0,0
1503,India,Jharkhand,Dhanbad,Kalakusuma, DMC,26-12-2023 22:00,23.811548,86.481238,PM2.5,4,277,76
1504,India,Jharkhand,Dhanbad,Sardar Patel 0gar, JSPCB,26-12-2023 22:00,23.80569,86.44268,PM10,83,162,120
1505,India,Jharkhand,Pathardih,Mohalbani Ghat, JSPCB,26-12-2023 22:00,23.66988,86.411725,NO2,242,437,341
1506,India,Kar0taka,Bagalkot,Vidayagiri, KSPCB,26-12-2023 22:00,16.172806,75.659694,SO2,0,0,0
1507,India,Kar0taka,Bagalkot,Vidayagiri, KSPCB,26-12-2023 22:00,16.172806,75.659694,CO,22,51,38
1508,India,Kar0taka,Bengaluru,BTM Layout, CPCB,26-12-2023 22:00,12.9135218,77.5950804,PM10,15,52,37
1509,India,Kar0taka,Bengaluru,BTM Layout, CPCB,26-12-2023 22:00,12.9135218,77.5950804,CO,36,44,42
1510,India,Kar0taka,Bengaluru,BTM Layout, CPCB,26-12-2023 22:00,12.9135218,77.5950804,OZONE,25,38,30
1511,India,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,26-12-2023 22:00,12.951913,77.539784,PM10,56,120,90
1512,India,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,26-12-2023 22:00,12.951913,77.539784,SO2,5,7,6
1513,India,Kar0taka,Bengaluru,Hebbal, KSPCB,26-12-2023 22:00,13.029152,77.585901,SO2,0,0,0
1514,India,Kar0taka,Bengaluru,Hebbal, KSPCB,26-12-2023 22:00,13.029152,77.585901,CO,8,46,26
1515,India,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,26-12-2023 22:00,12.938539,77.5901,PM2.5,27,55,41
1516,India,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,26-12-2023 22:00,12.938539,77.5901,PM10,40,83,62
1517,India,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,26-12-2023 22:00,12.938539,77.5901,NO2,32,38,35
1518,India,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,26-12-2023 22:00,12.938539,77.5901,OZONE,4,5,5
1519,India,Kar0taka,Bengaluru,Jaya0gar 5th Block, KSPCB,26-12-2023 22:00,12.920984,77.584908,PM10,54,132,92
1520,India,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,26-12-2023 22:00,13.003872,77.664217,PM2.5,50,94,73
1521,India,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,26-12-2023 22:00,13.003872,77.664217,NH3,4,4,4
1522,India,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,26-12-2023 22:00,13.003872,77.664217,CO,24,26,24
1523,India,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,26-12-2023 22:00,13.003872,77.664217,OZONE,31,77,54
1524,India,Kar0taka,Bengaluru,Peenya, CPCB,26-12-2023 22:00,13.0270199,77.494094,PM10,53,90,70
1525,India,Kar0taka,Bengaluru,Peenya, CPCB,26-12-2023 22:00,13.0270199,77.494094,NO2,19,31,24
1526,India,Kar0taka,Bengaluru,Peenya, CPCB,26-12-2023 22:00,13.0270199,77.494094,OZONE,36,39,39
1527,India,Kar0taka,Bengaluru,Shivapura_Peenya, KSPCB,26-12-2023 22:00,13.0246342,77.5080115,PM2.5,7,117,48
1528,India,Kar0taka,Bengaluru,Silk Board, KSPCB,26-12-2023 22:00,12.917348,77.622813,SO2,2,11,4
1529,India,Kar0taka,Chikkaballapur,Chikkaballapur Rural, KSPCB,26-12-2023 22:00,13.428828,77.731418,CO,6,28,8
1530,India,Kar0taka,Dharwad,Kalabhavan, KSPCB,26-12-2023 22:00,15.459706,75.008381,PM10,47,108,77
1531,India,Kar0taka,Dharwad,Kalabhavan, KSPCB,26-12-2023 22:00,15.459706,75.008381,SO2,3,12,6
1532,India,Kar0taka,Gadag,Panchal 0gar, KSPCB,26-12-2023 22:00,15.411456,75.638133,SO2,7,11,9
1533,India,Kar0taka,Haveri,Ashwini 0gar, KSPCB,26-12-2023 22:00,14.7918,75.3896,NH3,3,4,3
1534,India,Kar0taka,Haveri,Ashwini 0gar, KSPCB,26-12-2023 22:00,14.7918,75.3896,CO,32,34,34
1535,India,Kar0taka,Hubballi,Deshpande 0gar, KSPCB,26-12-2023 22:00,15.351773,75.140726,PM10,54,120,91
1536,India,Kar0taka,Hubballi,Deshpande 0gar, KSPCB,26-12-2023 22:00,15.351773,75.140726,CO,66,84,72
1537,India,Kar0taka,Hubballi,Lingaraj 0gar, KSPCB,26-12-2023 22:00,15.3714823,75.1160168,NH3,2,2,2
1538,India,Kar0taka,Kalaburagi,Lal Bahadur Shastri 0gar, KSPCB,26-12-2023 22:00,17.321993,76.822628,PM10,0,0,0
1539,India,Kar0taka,Kalaburagi,Lal Bahadur Shastri 0gar, KSPCB,26-12-2023 22:00,17.321993,76.822628,CO,37,55,37
1540,India,Kar0taka,Kalaburagi,Mahatma Basaveswar Colony, KSPCB,26-12-2023 22:00,17.336318,76.847397,PM10,27,79,51
1541,India,Kar0taka,Karwar,KHB Colony, KSPCB,26-12-2023 22:00,14.816666,74.141003,PM2.5,50,203,96
1542,India,Kar0taka,Karwar,KHB Colony, KSPCB,26-12-2023 22:00,14.816666,74.141003,PM10,59,147,98
1543,India,Kar0taka,Karwar,KHB Colony, KSPCB,26-12-2023 22:00,14.816666,74.141003,NH3,2,4,3
1544,India,Kar0taka,Karwar,KHB Colony, KSPCB,26-12-2023 22:00,14.816666,74.141003,OZONE,21,22,21
1545,India,Kar0taka,Koppal,Diwator 0gar, KSPCB,26-12-2023 22:00,15.34763,76.181767,SO2,26,111,35
1546,India,Kar0taka,Madikeri,Stuart Hill, KSPCB,26-12-2023 22:00,12.415911,75.73505,NO2,5,13,8
1547,India,Kar0taka,Madikeri,Stuart Hill, KSPCB,26-12-2023 22:00,12.415911,75.73505,NH3,0,0,0
1548,India,Kar0taka,Madikeri,Stuart Hill, KSPCB,26-12-2023 22:00,12.415911,75.73505,OZONE,22,40,37
1549,India,Kar0taka,Mangalore,Kadri, KSPCB,26-12-2023 22:00,12.88925,74.853,SO2,15,23,20
1550,India,Kar0taka,Mysuru,Hebbal 1st Stage, KSPCB,26-12-2023 22:00,12.21041,76.37376,CO,6,50,20
1551,India,Kar0taka,Rama0gara,Vijay 0gar, KSPCB,26-12-2023 22:00,12.733409,77.298051,PM2.5,18,90,49
1552,India,Kar0taka,Rama0gara,Vijay 0gar, KSPCB,26-12-2023 22:00,12.733409,77.298051,NO2,2,21,7
1553,India,Kar0taka,Tumakuru,Thimmalapura, KSPCB,26-12-2023 22:00,13.377516,77.099072,SO2,7,10,8
1554,India,Kar0taka,Tumakuru,Thimmalapura, KSPCB,26-12-2023 22:00,13.377516,77.099072,OZONE,6,51,37
1555,India,Kar0taka,Udupi,Brahmagiri, KSPCB,26-12-2023 22:00,13.34194444,74.74694444,NH3,1,2,2
1556,India,Kar0taka,Vijayapura,Ibrahimpur, KSPCB,26-12-2023 22:00,16.802639,75.722694,PM10,53,56,54
1557,India,Kar0taka,Vijayapura,Ibrahimpur, KSPCB,26-12-2023 22:00,16.802639,75.722694,NO2,10,11,10
1558,India,Kar0taka,Vijayapura,Ibrahimpur, KSPCB,26-12-2023 22:00,16.802639,75.722694,NH3,1,2,1
1559,India,Kar0taka,Yadgir,Collector Office, KSPCB,26-12-2023 22:00,16.7602,77.1428,PM2.5,91,188,128
1560,India,Kar0taka,Yadgir,Collector Office, KSPCB,26-12-2023 22:00,16.7602,77.1428,NO2,5,11,7
1561,India,Kerala,Eloor,Udyogamandal, Kerala PCB,26-12-2023 22:00,10.073232,76.302765,SO2,5,5,5
1562,India,Kerala,Eloor,Udyogamandal, Kerala PCB,26-12-2023 22:00,10.073232,76.302765,CO,10,78,41
1563,India,Kerala,Kannur,Thavakkara, Kerala PCB,26-12-2023 22:00,11.875,75.3732,PM10,53,61,56
1564,India,Kerala,Kollam,Polayathode, Kerala PCB,26-12-2023 22:00,8.8787,76.6073,NO2,8,9,8
1565,India,Kerala,Kollam,Polayathode, Kerala PCB,26-12-2023 22:00,8.8787,76.6073,OZONE,30,37,35
1566,India,Kerala,Thiruva0nthapuram,Kariavattom, Kerala PCB,26-12-2023 22:00,8.5637,76.8865,SO2,6,13,10
1567,India,Kerala,Thiruva0nthapuram,Kariavattom, Kerala PCB,26-12-2023 22:00,8.5637,76.8865,OZONE,26,30,29
1568,India,Kerala,Thiruva0nthapuram,Plammoodu, Kerala PCB,26-12-2023 22:00,8.5149093,76.9435879,SO2,6,13,10
1569,India,Kerala,Thiruva0nthapuram,Plammoodu, Kerala PCB,26-12-2023 22:00,8.5149093,76.9435879,OZONE,11,67,16
1570,India,Kerala,Thrissur,Corporation Ground, Kerala PCB,26-12-2023 22:00,10.5324,76.2159,PM2.5,48,54,51
1571,India,Kerala,Thrissur,Corporation Ground, Kerala PCB,26-12-2023 22:00,10.5324,76.2159,PM10,54,62,59
1572,India,Madhya Pradesh,Bhopal,Paryavaran Parisar, MPPCB,26-12-2023 22:00,23.210494,77.425409,PM2.5,98,434,294
1573,India,Madhya Pradesh,Bhopal,Paryavaran Parisar, MPPCB,26-12-2023 22:00,23.210494,77.425409,NH3,6,13,8
1574,India,Madhya Pradesh,Bhopal,T T 0gar, MPPCB,26-12-2023 22:00,23.233584,77.400574,PM10,133,251,174
1575,India,Madhya Pradesh,Dewas,Bhopal Chauraha, MPPCB,26-12-2023 22:00,22.9682591,76.064118,CO,24,60,42
1576,India,Madhya Pradesh,Dewas,Bhopal Chauraha, MPPCB,26-12-2023 22:00,22.9682591,76.064118,OZONE,16,73,35
1577,India,Madhya Pradesh,Gwalior,Deen Dayal 0gar, MPPCB,26-12-2023 22:00,26.259242,78.216432,PM2.5,62,500,338
1578,India,Madhya Pradesh,Gwalior,Deen Dayal 0gar, MPPCB,26-12-2023 22:00,26.259242,78.216432,NH3,12,20,16
1579,India,Madhya Pradesh,Gwalior,Maharaj Bada, MPPCB,26-12-2023 22:00,26.200388,78.147714,OZONE,6,152,77
1580,India,Madhya Pradesh,Indore,Chhoti Gwaltoli, MPPCB,26-12-2023 22:00,22.431,75.5213,PM2.5,125,375,293
1581,India,Madhya Pradesh,Indore,Chhoti Gwaltoli, MPPCB,26-12-2023 22:00,22.431,75.5213,SO2,9,89,26
1582,India,Madhya Pradesh,Indore,Chhoti Gwaltoli, MPPCB,26-12-2023 22:00,22.431,75.5213,OZONE,14,135,69
1583,India,Madhya Pradesh,Indore,Regio0l Park, IMC,26-12-2023 22:00,22.678,75.8559,NH3,1,3,2
1584,India,Madhya Pradesh,Jabalpur,Govindh Bhavan Colony, JMC,26-12-2023 22:00,23.163174,79.973061,PM2.5,55,137,93
1585,India,Madhya Pradesh,Jabalpur,Govindh Bhavan Colony, JMC,26-12-2023 22:00,23.163174,79.973061,NO2,7,29,15
1586,India,Madhya Pradesh,Jabalpur,Govindh Bhavan Colony, JMC,26-12-2023 22:00,23.163174,79.973061,NH3,1,2,2
1587,India,Madhya Pradesh,Jabalpur,Govindh Bhavan Colony, JMC,26-12-2023 22:00,23.163174,79.973061,OZONE,9,187,85
1588,India,Madhya Pradesh,Jabalpur,Gupteshwar, JMC,26-12-2023 22:00,23.142888,79.916147,CO,44,148,91
1589,India,Madhya Pradesh,Jabalpur,Marhatal, MPPCB,26-12-2023 22:00,23.168606,79.932247,SO2,14,42,17
1590,India,Madhya Pradesh,Jabalpur,Marhatal, MPPCB,26-12-2023 22:00,23.168606,79.932247,OZONE,2,122,49
1591,India,Madhya Pradesh,Jabalpur,Suhagi, JMC,26-12-2023 22:00,23.218135,79.95777,SO2,5,16,9
1592,India,Madhya Pradesh,Jabalpur,Suhagi, JMC,26-12-2023 22:00,23.218135,79.95777,CO,6,106,69
1593,India,Madhya Pradesh,Mandideep,Sector, MPPCB,26-12-2023 22:00,23.10844,77.511428,PM10,85,293,139
1594,India,Madhya Pradesh,Mandideep,Sector, MPPCB,26-12-2023 22:00,23.10844,77.511428,NO2,42,151,98
1595,India,Madhya Pradesh,Mandideep,Sector, MPPCB,26-12-2023 22:00,23.10844,77.511428,NH3,1,7,4
1596,India,Madhya Pradesh,Mandideep,Sector, MPPCB,26-12-2023 22:00,23.10844,77.511428,OZONE,19,61,49
1597,India,Madhya Pradesh,Pithampur,Sector, MPPCB,26-12-2023 22:00,22.624758,75.675238,PM2.5,97,358,258
1598,India,Madhya Pradesh,Sagar,Civil Lines, MPPCB,26-12-2023 22:00,23.838586,78.759431,PM2.5,80,343,254
1599,India,Madhya Pradesh,Sagar,Civil Lines, MPPCB,26-12-2023 22:00,23.838586,78.759431,PM10,78,186,143
1600,India,Madhya Pradesh,Sagar,Civil Lines, MPPCB,26-12-2023 22:00,23.838586,78.759431,CO,30,47,35
1601,India,Madhya Pradesh,Sagar,Deen Dayal 0gar, MPPCB,26-12-2023 22:00,23.8640158,78.80289321,NO2,21,23,22
1602,India,Madhya Pradesh,Singrauli,Suryakiran Bhawan NCL, MPPCB,26-12-2023 22:00,24.10897,82.64558,NO2,9,36,19
1603,India,Madhya Pradesh,Singrauli,Suryakiran Bhawan NCL, MPPCB,26-12-2023 22:00,24.10897,82.64558,CO,104,126,112
1604,India,Madhya Pradesh,Ujjain,Mahakaleshwar Temple, MPPCB,26-12-2023 22:00,23.182719,75.768218,NO2,11,115,33
1605,India,Madhya Pradesh,Ujjain,Mahakaleshwar Temple, MPPCB,26-12-2023 22:00,23.182719,75.768218,NH3,6,11,8
1606,India,Maharashtra,Ahmed0gar,Tarakpur, MPCB,26-12-2023 22:00,19.10122,74.73339,SO2,0,0,0
1607,India,Maharashtra,Akola,Ramdaspeth, MPCB,26-12-2023 22:00,20.719516,77.000253,PM10,133,310,185
1608,India,Maharashtra,Amravati,Shri Shivaji Science College, MPCB,26-12-2023 22:00,20.939198,77.765701,NH3,2,9,4
1609,India,Maharashtra,Aurangabad,MIDC Chilkaltha0, MPCB,26-12-2023 22:00,19.87562,75.38731,PM2.5,5,401,339
1610,India,Maharashtra,Aurangabad,More Chowk Waluj, MPCB,26-12-2023 22:00,19.8389439,75.244448,OZONE,1,14,11
1611,India,Maharashtra,Aurangabad,Rach0kar Colony, MPCB,26-12-2023 22:00,19.863756,75.321188,NO2,27,152,85
1612,India,Maharashtra,Aurangabad,Rach0kar Colony, MPCB,26-12-2023 22:00,19.863756,75.321188,NH3,2,2,2
1613,India,Maharashtra,Aurangabad,Rach0kar Colony, MPCB,26-12-2023 22:00,19.863756,75.321188,SO2,9,101,42
1614,India,Maharashtra,Aurangabad,Rach0kar Colony, MPCB,26-12-2023 22:00,19.863756,75.321188,OZONE,20,86,66
1615,India,Maharashtra,Badlapur,Katrap, MPCB,26-12-2023 22:00,19.16485,73.23409,PM10,136,394,202
1616,India,Maharashtra,Badlapur,Katrap, MPCB,26-12-2023 22:00,19.16485,73.23409,SO2,8,17,13
1617,India,Maharashtra,Dhule,Deopur, MPCB,26-12-2023 22:00,20.918946,74.776388,SO2,3,14,9
1618,India,Maharashtra,Dhule,Deopur, MPCB,26-12-2023 22:00,20.918946,74.776388,CO,27,78,37
1619,India,Maharashtra,Jalgaon,Prabhat Colony, MPCB,26-12-2023 22:00,21.001264,75.565602,SO2,4,32,12
1620,India,Maharashtra,Jal0,Old MIDC, MPCB,26-12-2023 22:00,19.854616,75.905894,OZONE,3,76,40
1621,India,Maharashtra,Kalyan,Khadakpada, MPCB,26-12-2023 22:00,19.25292,73.142019,NH3,1,5,1
1622,India,Maharashtra,Kolhapur,Shivaji University, MPCB,26-12-2023 22:00,16.6870449,74.2505872,PM2.5,77,121,93
1623,India,Maharashtra,Kolhapur,Shivaji University, MPCB,26-12-2023 22:00,16.6870449,74.2505872,NH3,1,11,4
1624,India,Maharashtra,Kolhapur,Shivaji University, MPCB,26-12-2023 22:00,16.6870449,74.2505872,OZONE,4,176,100
1625,India,Maharashtra,Kolhapur,Sinchan Bhavan, MPCB,26-12-2023 22:00,16.7143745,74.2426398,PM2.5,238,270,250
1626,India,Maharashtra,Kolhapur,Sinchan Bhavan, MPCB,26-12-2023 22:00,16.7143745,74.2426398,NO2,31,103,59
1627,India,Maharashtra,Kolhapur,Sinchan Bhavan, MPCB,26-12-2023 22:00,16.7143745,74.2426398,CO,28,110,81
1628,India,Maharashtra,Latur,Sawe Wadi, MPCB,26-12-2023 22:00,18.39963,76.57452,PM10,90,445,137
1629,India,Maharashtra,Latur,Sawe Wadi, MPCB,26-12-2023 22:00,18.39963,76.57452,NH3,8,8,8
1630,India,Maharashtra,Latur,Sawe Wadi, MPCB,26-12-2023 22:00,18.39963,76.57452,SO2,1,22,8
1631,India,Maharashtra,Mahad,Kamble Tarf Birwadi, MPCB,26-12-2023 22:00,18.1023399,73.4783687,NH3,4,5,5
1632,India,Maharashtra,Malegaon,Mahesh 0gar, MPCB,26-12-2023 22:00,20.555712,74.529236,PM10,100,479,194
1633,India,Maharashtra,Malegaon,Mahesh 0gar, MPCB,26-12-2023 22:00,20.555712,74.529236,NH3,3,78,8
1634,India,Maharashtra,Mira-Bhayandar,Bhayandar West, MPCB,26-12-2023 22:00,19.296481,72.840923,PM10,117,176,152
1635,India,Maharashtra,Mumbai,Bandra Kurla Complex, IITM,26-12-2023 22:00,19.053536,72.84643,NO2,2,94,40
1636,India,Maharashtra,Mumbai,Bandra Kurla Complex, IITM,26-12-2023 22:00,19.053536,72.84643,NH3,4,31,12
1637,India,Maharashtra,Mumbai,Borivali East, IITM,26-12-2023 22:00,19.23241,72.86895,PM10,119,183,153
1638,India,Maharashtra,Mumbai,Byculla, BMC,26-12-2023 22:00,18.9767,72.838,PM10,97,149,130
1639,India,Maharashtra,Mumbai,Chakala, IITM,26-12-2023 22:00,19.11074,72.86084,PM2.5,123,194,166
1640,India,Maharashtra,Mumbai,Chakala, IITM,26-12-2023 22:00,19.11074,72.86084,NO2,71,213,130
1641,India,Maharashtra,Mumbai,Chakala, IITM,26-12-2023 22:00,19.11074,72.86084,NH3,8,47,18
1642,India,Maharashtra,Mumbai,Chakala, IITM,26-12-2023 22:00,19.11074,72.86084,SO2,41,96,63
1643,India,Maharashtra,Mumbai,Chembur, MPCB,26-12-2023 22:00,19.0364585,72.8954371,NO2,40,136,82
1644,India,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2), MPCB,26-12-2023 22:00,19.10078,72.87462,SO2,24,34,29
1645,India,Maharashtra,Mumbai,Ghatkopar, BMC,26-12-2023 22:00,19.083694,72.920967,OZONE,1,39,22
1646,India,Maharashtra,Mumbai,Kandivali East, MPCB,26-12-2023 22:00,19.2058,72.8682,SO2,14,37,22
1647,India,Maharashtra,Mumbai,Kandivali West, BMC,26-12-2023 22:00,19.215859,72.831718,NO2,31,139,70
1648,India,Maharashtra,Mumbai,Kandivali West, BMC,26-12-2023 22:00,19.215859,72.831718,OZONE,1,79,51
1649,India,Maharashtra,Mumbai,Kherwadi_Bandra East, MPCB,26-12-2023 22:00,19.0632143,72.8456324,NH3,6,11,9
1650,India,Maharashtra,Mumbai,Khindipada, IITM,26-12-2023 22:00,19.1653323,72.922099,PM10,0,0,0
1651,India,Maharashtra,Mumbai,Khindipada, IITM,26-12-2023 22:00,19.1653323,72.922099,NO2,0,0,0
1652,India,Maharashtra,Mumbai,Khindipada, IITM,26-12-2023 22:00,19.1653323,72.922099,SO2,0,0,0
1653,India,Maharashtra,Mumbai,Malad West, IITM,26-12-2023 22:00,19.19709,72.82204,PM10,143,215,167
1654,India,Maharashtra,Mumbai,Malad West, IITM,26-12-2023 22:00,19.19709,72.82204,SO2,2,43,14
1655,India,Maharashtra,Mumbai,Malad West, IITM,26-12-2023 22:00,19.19709,72.82204,CO,4,122,46
1656,India,Maharashtra,Mumbai,Mindspace, MPCB,26-12-2023 22:00,19.1878657,72.8304069,CO,38,124,53
1657,India,Maharashtra,Mumbai,Mulund West, MPCB,26-12-2023 22:00,19.175,72.9419,SO2,13,15,14
1658,India,Maharashtra,Mumbai,Mulund West, MPCB,26-12-2023 22:00,19.175,72.9419,OZONE,8,8,8
1659,India,Maharashtra,Mumbai,Powai, MPCB,26-12-2023 22:00,19.1375,72.915056,PM2.5,72,131,96
1660,India,Maharashtra,Mumbai,Shivaji 0gar, BMC,26-12-2023 22:00,19.060498,72.923356,CO,4,114,59
1661,India,Maharashtra,Mumbai,Siddharth 0gar, IITM,26-12-2023 22:00,19.000083,72.813993,PM2.5,99,242,168
1662,India,Maharashtra,Mumbai,Siddharth 0gar, IITM,26-12-2023 22:00,19.000083,72.813993,NH3,3,5,5
1663,India,Maharashtra,Mumbai,Sion, MPCB,26-12-2023 22:00,19.047,72.8746,NO2,32,147,81
1664,India,Maharashtra,Mumbai,Vile Parle West, MPCB,26-12-2023 22:00,19.10861,72.83622,NO2,0,0,0
1665,India,Maharashtra,Mumbai,Vile Parle West, MPCB,26-12-2023 22:00,19.10861,72.83622,NH3,0,0,0
1666,India,Maharashtra,Mumbai,Vile Parle West, MPCB,26-12-2023 22:00,19.10861,72.83622,SO2,0,0,0
1667,India,Maharashtra,0gpur,Ambazari, MPCB,26-12-2023 22:00,21.121801,79.04952,SO2,12,52,29
1668,India,Maharashtra,0gpur,Mahal, MPCB,26-12-2023 22:00,21.14472,79.107595,NO2,13,94,42
1669,India,Maharashtra,0gpur,Mahal, MPCB,26-12-2023 22:00,21.14472,79.107595,SO2,44,107,68
