revision_number,date,region,Residence,divorce_count,region_code
r_1,2011,Tsarevo,City/Urban,9,BGS13
r_1,2011,Tsarevo,Rural,4,BGS13
r_1,2012,Tsarevo,Total,10,BGS13
r_1,2012,Tsarevo,City/Urban,8,BGS13
r_1,2012,Tsarevo,Rural,2,BGS13
r_1,2013,Tsarevo,Total,9,BGS13
r_1,2013,Tsarevo,City/Urban,7,BGS13
r_1,2013,Tsarevo,Rural,2,BGS13
r_1,2014,Tsarevo,Total,15,BGS13
r_1,2014,Tsarevo,City/Urban,13,BGS13
r_1,2014,Tsarevo,Rural,2,BGS13
r_1,2000,Sliven,Total,462,SLV
r_1,2000,Sliven,City/Urban,379,SLV
r_1,2000,Sliven,Rural,83,SLV
r_1,2001,Sliven,Total,214,SLV
r_1,2001,Sliven,City/Urban,185,SLV
r_1,2001,Sliven,Rural,29,SLV
r_1,2002,Sliven,Total,112,SLV
r_1,2002,Sliven,City/Urban,85,SLV
r_1,2002,Sliven,Rural,27,SLV
r_1,2003,Sliven,Total,258,SLV
r_1,2003,Sliven,City/Urban,194,SLV
r_1,2003,Sliven,Rural,64,SLV
r_1,2004,Sliven,Total,655,SLV
r_1,2004,Sliven,City/Urban,514,SLV
r_1,2004,Sliven,Rural,141,SLV
r_1,2005,Sliven,Total,400,SLV
r_1,2005,Sliven,City/Urban,326,SLV
r_1,2005,Sliven,Rural,74,SLV
r_1,2006,Sliven,Total,402,SLV
r_1,2006,Sliven,City/Urban,335,SLV
r_1,2006,Sliven,Rural,67,SLV
r_1,2007,Sliven,Total,346,SLV
r_1,2007,Sliven,City/Urban,264,SLV
r_1,2007,Sliven,Rural,82,SLV
r_1,2008,Sliven,Total,372,SLV
r_1,2008,Sliven,City/Urban,313,SLV
r_1,2008,Sliven,Rural,59,SLV
r_1,2009,Sliven,Total,311,SLV
r_1,2009,Sliven,City/Urban,246,SLV
r_1,2009,Sliven,Rural,65,SLV
r_1,2010,Sliven,Total,282,SLV
r_1,2010,Sliven,City/Urban,228,SLV
r_1,2010,Sliven,Rural,54,SLV
r_1,2011,Sliven,Total,243,SLV
r_1,2011,Sliven,City/Urban,199,SLV
r_1,2011,Sliven,Rural,44,SLV
r_1,2012,Sliven,Total,250,SLV
r_1,2012,Sliven,City/Urban,186,SLV
r_1,2012,Sliven,Rural,64,SLV
r_1,2013,Sliven,Total,228,SLV
r_1,2013,Sliven,City/Urban,181,SLV
r_1,2013,Sliven,Rural,47,SLV
r_1,2014,Sliven,Total,282,SLV
r_1,2014,Sliven,City/Urban,231,SLV
r_1,2014,Sliven,Rural,51,SLV
r_1,2000,Kotel,Total,16,SLV11
r_1,2000,Kotel,City/Urban,6,SLV11
r_1,2000,Kotel,Rural,10,SLV11
r_1,2001,Kotel,Total,7,SLV11
r_1,2001,Kotel,City/Urban,4,SLV11
r_1,2001,Kotel,Rural,3,SLV11
r_1,2002,Kotel,Total,6,SLV11
r_1,2002,Kotel,City/Urban,2,SLV11
r_1,2002,Kotel,Rural,4,SLV11
r_1,2003,Kotel,Total,30,SLV11
r_1,2003,Kotel,City/Urban,9,SLV11
r_1,2003,Kotel,Rural,21,SLV11
r_1,2004,Kotel,Total,19,SLV11
r_1,2004,Kotel,City/Urban,6,SLV11
r_1,2004,Kotel,Rural,13,SLV11
r_1,2005,Kotel,Total,19,SLV11
r_1,2005,Kotel,City/Urban,6,SLV11
r_1,2005,Kotel,Rural,13,SLV11
r_1,2006,Kotel,Total,21,SLV11
r_1,2006,Kotel,City/Urban,7,SLV11
r_1,2006,Kotel,Rural,14,SLV11
r_1,2007,Kotel,Total,21,SLV11
r_1,2007,Kotel,City/Urban,8,SLV11
r_1,2007,Kotel,Rural,13,SLV11
r_1,2008,Kotel,Total,13,SLV11
r_1,2008,Kotel,City/Urban,9,SLV11
r_1,2008,Kotel,Rural,4,SLV11
r_1,2009,Kotel,Total,15,SLV11
r_1,2009,Kotel,City/Urban,4,SLV11
r_1,2009,Kotel,Rural,11,SLV11
r_1,2010,Kotel,Total,18,SLV11
r_1,2010,Kotel,City/Urban,12,SLV11
r_1,2010,Kotel,Rural,6,SLV11
r_1,2011,Kotel,Total,13,SLV11
r_1,2011,Kotel,City/Urban,5,SLV11
r_1,2011,Kotel,Rural,8,SLV11
r_1,2012,Kotel,Total,10,SLV11
r_1,2012,Kotel,City/Urban,2,SLV11
r_1,2012,Kotel,Rural,8,SLV11
r_1,2013,Kotel,Total,15,SLV11
r_1,2013,Kotel,City/Urban,8,SLV11
r_1,2013,Kotel,Rural,7,SLV11
r_1,2014,Kotel,Total,18,SLV11
r_1,2014,Kotel,City/Urban,7,SLV11
r_1,2014,Kotel,Rural,11,SLV11
r_1,2000,Nova Zagora,Total,51,SLV16
r_1,2000,Nova Zagora,City/Urban,36,SLV16
r_1,2000,Nova Zagora,Rural,15,SLV16
r_1,2001,Nova Zagora,Total,47,SLV16
r_1,2001,Nova Zagora,City/Urban,38,SLV16
r_1,2001,Nova Zagora,Rural,9,SLV16
r_1,2002,Nova Zagora,Total,37,SLV16
r_1,2002,Nova Zagora,City/Urban,22,SLV16
r_1,2002,Nova Zagora,Rural,15,SLV16
r_1,2003,Nova Zagora,Total,62,SLV16
r_1,2003,Nova Zagora,City/Urban,44,SLV16
r_1,2003,Nova Zagora,Rural,18,SLV16
r_1,2004,Nova Zagora,Total,73,SLV16
r_1,2004,Nova Zagora,City/Urban,42,SLV16
r_1,2004,Nova Zagora,Rural,31,SLV16
r_1,2005,Nova Zagora,Total,54,SLV16
r_1,2005,Nova Zagora,City/Urban,43,SLV16
r_1,2005,Nova Zagora,Rural,11,SLV16
r_1,2006,Nova Zagora,Total,60,SLV16
r_1,2006,Nova Zagora,City/Urban,39,SLV16
r_1,2006,Nova Zagora,Rural,21,SLV16
r_1,2007,Nova Zagora,Total,58,SLV16
r_1,2007,Nova Zagora,City/Urban,37,SLV16
r_1,2007,Nova Zagora,Rural,21,SLV16
r_1,2008,Nova Zagora,Total,51,SLV16
r_1,2008,Nova Zagora,City/Urban,33,SLV16
r_1,2008,Nova Zagora,Rural,18,SLV16
r_1,2009,Nova Zagora,Total,49,SLV16
r_1,2009,Nova Zagora,City/Urban,30,SLV16
r_1,2009,Nova Zagora,Rural,19,SLV16
r_1,2010,Nova Zagora,Total,41,SLV16
r_1,2010,Nova Zagora,City/Urban,28,SLV16
r_1,2010,Nova Zagora,Rural,13,SLV16
r_1,2011,Nova Zagora,Total,44,SLV16
r_1,2011,Nova Zagora,City/Urban,36,SLV16
r_1,2011,Nova Zagora,Rural,8,SLV16
r_1,2012,Nova Zagora,Total,47,SLV16
r_1,2012,Nova Zagora,City/Urban,30,SLV16
r_1,2012,Nova Zagora,Rural,17,SLV16
r_1,2013,Nova Zagora,Total,32,SLV16
r_1,2013,Nova Zagora,City/Urban,22,SLV16
r_1,2013,Nova Zagora,Rural,10,SLV16
r_1,2014,Nova Zagora,Total,40,SLV16
r_1,2014,Nova Zagora,City/Urban,30,SLV16
r_1,2014,Nova Zagora,Rural,10,SLV16
r_1,2000,Sliven,Total,377,SLV20
r_1,2000,Sliven,City/Urban,327,SLV20
r_1,2000,Sliven,Rural,50,SLV20
r_1,2001,Sliven,Total,144,SLV20
r_1,2001,Sliven,City/Urban,129,SLV20
r_1,2001,Sliven,Rural,15,SLV20
r_1,2002,Sliven,Total,63,SLV20
r_1,2002,Sliven,City/Urban,56,SLV20
r_1,2002,Sliven,Rural,7,SLV20
r_1,2003,Sliven,Total,159,SLV20
r_1,2003,Sliven,City/Urban,138,SLV20
r_1,2003,Sliven,Rural,21,SLV20
r_1,2004,Sliven,Total,523,SLV20
r_1,2004,Sliven,City/Urban,441,SLV20
r_1,2004,Sliven,Rural,82,SLV20
r_1,2005,Sliven,Total,304,SLV20
r_1,2005,Sliven,City/Urban,259,SLV20
r_1,2005,Sliven,Rural,45,SLV20
r_1,2006,Sliven,Total,295,SLV20
r_1,2006,Sliven,City/Urban,267,SLV20
r_1,2006,Sliven,Rural,28,SLV20
r_1,2007,Sliven,Total,241,SLV20
r_1,2007,Sliven,City/Urban,201,SLV20
r_1,2007,Sliven,Rural,40,SLV20
r_1,2008,Sliven,Total,290,SLV20
r_1,2008,Sliven,City/Urban,259,SLV20
r_1,2008,Sliven,Rural,31,SLV20
r_1,2009,Sliven,Total,231,SLV20
r_1,2009,Sliven,City/Urban,198,SLV20
r_1,2009,Sliven,Rural,33,SLV20
r_1,2010,Sliven,Total,205,SLV20
r_1,2010,Sliven,City/Urban,176,SLV20
r_1,2010,Sliven,Rural,29,SLV20
r_1,2011,Sliven,Total,179,SLV20
r_1,2011,Sliven,City/Urban,154,SLV20
r_1,2011,Sliven,Rural,25,SLV20
r_1,2012,Sliven,Total,185,SLV20
r_1,2012,Sliven,City/Urban,147,SLV20
r_1,2012,Sliven,Rural,38,SLV20
r_1,2013,Sliven,Total,174,SLV20
r_1,2013,Sliven,City/Urban,148,SLV20
r_1,2013,Sliven,Rural,26,SLV20
r_1,2014,Sliven,Total,215,SLV20
r_1,2014,Sliven,City/Urban,185,SLV20
r_1,2014,Sliven,Rural,30,SLV20
r_1,2000,Tvarditsa,Total,18,SLV24
r_1,2000,Tvarditsa,City/Urban,10,SLV24
r_1,2000,Tvarditsa,Rural,8,SLV24
r_1,2001,Tvarditsa,Total,16,SLV24
r_1,2001,Tvarditsa,City/Urban,14,SLV24
r_1,2001,Tvarditsa,Rural,2,SLV24
r_1,2002,Tvarditsa,Total,6,SLV24
r_1,2002,Tvarditsa,City/Urban,5,SLV24
r_1,2002,Tvarditsa,Rural,1,SLV24
r_1,2003,Tvarditsa,Total,7,SLV24
r_1,2003,Tvarditsa,City/Urban,3,SLV24
r_1,2003,Tvarditsa,Rural,4,SLV24
r_1,2004,Tvarditsa,Total,40,SLV24
r_1,2004,Tvarditsa,City/Urban,25,SLV24
r_1,2004,Tvarditsa,Rural,15,SLV24
r_1,2005,Tvarditsa,Total,23,SLV24
r_1,2005,Tvarditsa,City/Urban,18,SLV24
r_1,2005,Tvarditsa,Rural,5,SLV24
r_1,2006,Tvarditsa,Total,26,SLV24
r_1,2006,Tvarditsa,City/Urban,22,SLV24
r_1,2006,Tvarditsa,Rural,4,SLV24
r_1,2007,Tvarditsa,Total,26,SLV24
r_1,2007,Tvarditsa,City/Urban,18,SLV24
r_1,2007,Tvarditsa,Rural,8,SLV24
r_1,2008,Tvarditsa,Total,18,SLV24
r_1,2008,Tvarditsa,City/Urban,12,SLV24
r_1,2008,Tvarditsa,Rural,6,SLV24
r_1,2009,Tvarditsa,Total,16,SLV24
r_1,2009,Tvarditsa,City/Urban,14,SLV24
r_1,2009,Tvarditsa,Rural,2,SLV24
r_1,2010,Tvarditsa,Total,18,SLV24
r_1,2010,Tvarditsa,City/Urban,12,SLV24
r_1,2010,Tvarditsa,Rural,6,SLV24
r_1,2011,Tvarditsa,Total,7,SLV24
r_1,2011,Tvarditsa,City/Urban,4,SLV24
r_1,2011,Tvarditsa,Rural,3,SLV24
r_1,2012,Tvarditsa,Total,8,SLV24
r_1,2012,Tvarditsa,City/Urban,7,SLV24
r_1,2012,Tvarditsa,Rural,1,SLV24
r_1,2013,Tvarditsa,Total,7,SLV24
r_1,2013,Tvarditsa,City/Urban,3,SLV24
r_1,2013,Tvarditsa,Rural,4,SLV24
r_1,2014,Tvarditsa,Total,9,SLV24
r_1,2014,Tvarditsa,City/Urban,9,SLV24
r_1,2014,Tvarditsa,Rural,-,SLV24
r_1,2000,Stara Zagora,Total,335,SZR
r_1,2000,Stara Zagora,City/Urban,267,SZR
r_1,2000,Stara Zagora,Rural,68,SZR
r_1,2001,Stara Zagora,Total,420,SZR
r_1,2001,Stara Zagora,City/Urban,331,SZR
r_1,2001,Stara Zagora,Rural,89,SZR
r_1,2002,Stara Zagora,Total,347,SZR
r_1,2002,Stara Zagora,City/Urban,270,SZR
r_1,2002,Stara Zagora,Rural,77,SZR
r_1,2003,Stara Zagora,Total,372,SZR
r_1,2003,Stara Zagora,City/Urban,280,SZR
r_1,2003,Stara Zagora,Rural,92,SZR
r_1,2004,Stara Zagora,Total,418,SZR
r_1,2004,Stara Zagora,City/Urban,314,SZR
r_1,2004,Stara Zagora,Rural,104,SZR
r_1,2005,Stara Zagora,Total,379,SZR
r_1,2005,Stara Zagora,City/Urban,273,SZR
r_1,2005,Stara Zagora,Rural,106,SZR
r_1,2006,Stara Zagora,Total,530,SZR
r_1,2006,Stara Zagora,City/Urban,384,SZR
r_1,2006,Stara Zagora,Rural,146,SZR
r_1,2007,Stara Zagora,Total,775,SZR
r_1,2007,Stara Zagora,City/Urban,623,SZR
r_1,2007,Stara Zagora,Rural,152,SZR
r_1,2008,Stara Zagora,Total,770,SZR
r_1,2008,Stara Zagora,City/Urban,606,SZR
r_1,2008,Stara Zagora,Rural,164,SZR
r_1,2009,Stara Zagora,Total,573,SZR
r_1,2009,Stara Zagora,City/Urban,464,SZR
r_1,2009,Stara Zagora,Rural,109,SZR
r_1,2010,Stara Zagora,Total,602,SZR
r_1,2010,Stara Zagora,City/Urban,509,SZR
r_1,2010,Stara Zagora,Rural,93,SZR
r_1,2011,Stara Zagora,Total,575,SZR
r_1,2011,Stara Zagora,City/Urban,471,SZR
r_1,2011,Stara Zagora,Rural,104,SZR
r_1,2012,Stara Zagora,Total,732,SZR
r_1,2012,Stara Zagora,City/Urban,617,SZR
r_1,2012,Stara Zagora,Rural,115,SZR
r_1,2013,Stara Zagora,Total,539,SZR
r_1,2013,Stara Zagora,City/Urban,448,SZR
r_1,2013,Stara Zagora,Rural,91,SZR
r_1,2014,Stara Zagora,Total,527,SZR
r_1,2014,Stara Zagora,City/Urban,432,SZR
r_1,2014,Stara Zagora,Rural,95,SZR
r_1,2000,Bratya Daskalovi,Total,4,SZR04
r_1,2000,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2000,Bratya Daskalovi,Rural,4,SZR04
r_1,2001,Bratya Daskalovi,Total,11,SZR04
r_1,2001,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2001,Bratya Daskalovi,Rural,11,SZR04
r_1,2002,Bratya Daskalovi,Total,7,SZR04
r_1,2002,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2002,Bratya Daskalovi,Rural,7,SZR04
r_1,2003,Bratya Daskalovi,Total,10,SZR04
r_1,2003,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2003,Bratya Daskalovi,Rural,10,SZR04
r_1,2004,Bratya Daskalovi,Total,16,SZR04
r_1,2004,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2004,Bratya Daskalovi,Rural,16,SZR04
r_1,2005,Bratya Daskalovi,Total,6,SZR04
r_1,2005,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2005,Bratya Daskalovi,Rural,6,SZR04
r_1,2006,Bratya Daskalovi,Total,11,SZR04
r_1,2006,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2006,Bratya Daskalovi,Rural,11,SZR04
r_1,2007,Bratya Daskalovi,Total,13,SZR04
r_1,2007,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2007,Bratya Daskalovi,Rural,13,SZR04
r_1,2008,Bratya Daskalovi,Total,16,SZR04
r_1,2008,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2008,Bratya Daskalovi,Rural,16,SZR04
r_1,2009,Bratya Daskalovi,Total,6,SZR04
r_1,2009,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2009,Bratya Daskalovi,Rural,6,SZR04
r_1,2010,Bratya Daskalovi,Total,7,SZR04
r_1,2010,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2010,Bratya Daskalovi,Rural,7,SZR04
r_1,2011,Bratya Daskalovi,Total,5,SZR04
r_1,2011,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2011,Bratya Daskalovi,Rural,5,SZR04
r_1,2012,Bratya Daskalovi,Total,12,SZR04
r_1,2012,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2012,Bratya Daskalovi,Rural,12,SZR04
r_1,2013,Bratya Daskalovi,Total,6,SZR04
r_1,2013,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2013,Bratya Daskalovi,Rural,6,SZR04
r_1,2014,Bratya Daskalovi,Total,7,SZR04
r_1,2014,Bratya Daskalovi,City/Urban,-,SZR04
r_1,2014,Bratya Daskalovi,Rural,7,SZR04
r_1,2000,Gurkovo,Total,6,SZR37
r_1,2000,Gurkovo,City/Urban,3,SZR37
r_1,2000,Gurkovo,Rural,3,SZR37
r_1,2001,Gurkovo,Total,6,SZR37
r_1,2001,Gurkovo,City/Urban,3,SZR37
r_1,2001,Gurkovo,Rural,3,SZR37
r_1,2002,Gurkovo,Total,9,SZR37
r_1,2002,Gurkovo,City/Urban,6,SZR37
r_1,2002,Gurkovo,Rural,3,SZR37
r_1,2003,Gurkovo,Total,3,SZR37
r_1,2003,Gurkovo,City/Urban,2,SZR37
r_1,2003,Gurkovo,Rural,1,SZR37
r_1,2004,Gurkovo,Total,8,SZR37
r_1,2004,Gurkovo,City/Urban,4,SZR37
r_1,2004,Gurkovo,Rural,4,SZR37
r_1,2005,Gurkovo,Total,3,SZR37
r_1,2005,Gurkovo,City/Urban,1,SZR37
r_1,2005,Gurkovo,Rural,2,SZR37
r_1,2006,Gurkovo,Total,7,SZR37
r_1,2006,Gurkovo,City/Urban,2,SZR37
r_1,2006,Gurkovo,Rural,5,SZR37
r_1,2007,Gurkovo,Total,8,SZR37
r_1,2007,Gurkovo,City/Urban,7,SZR37
r_1,2007,Gurkovo,Rural,1,SZR37
r_1,2008,Gurkovo,Total,4,SZR37
r_1,2008,Gurkovo,City/Urban,3,SZR37
r_1,2008,Gurkovo,Rural,1,SZR37
r_1,2009,Gurkovo,Total,3,SZR37
r_1,2009,Gurkovo,City/Urban,2,SZR37
r_1,2009,Gurkovo,Rural,1,SZR37
r_1,2010,Gurkovo,Total,5,SZR37
r_1,2010,Gurkovo,City/Urban,3,SZR37
r_1,2010,Gurkovo,Rural,2,SZR37
r_1,2011,Gurkovo,Total,8,SZR37
r_1,2011,Gurkovo,City/Urban,5,SZR37
r_1,2011,Gurkovo,Rural,3,SZR37
r_1,2012,Gurkovo,Total,9,SZR37
r_1,2012,Gurkovo,City/Urban,6,SZR37
r_1,2012,Gurkovo,Rural,3,SZR37
r_1,2013,Gurkovo,Total,3,SZR37
r_1,2013,Gurkovo,City/Urban,2,SZR37
r_1,2013,Gurkovo,Rural,1,SZR37
r_1,2014,Gurkovo,Total,4,SZR37
r_1,2014,Gurkovo,City/Urban,3,SZR37
r_1,2014,Gurkovo,Rural,1,SZR37
r_1,2000,Galabovo,Total,13,SZR07
r_1,2000,Galabovo,City/Urban,11,SZR07
r_1,2000,Galabovo,Rural,2,SZR07
r_1,2001,Galabovo,Total,15,SZR07
r_1,2001,Galabovo,City/Urban,14,SZR07
r_1,2001,Galabovo,Rural,1,SZR07
r_1,2002,Galabovo,Total,16,SZR07
r_1,2002,Galabovo,City/Urban,12,SZR07
r_1,2002,Galabovo,Rural,4,SZR07
r_1,2003,Galabovo,Total,17,SZR07
r_1,2003,Galabovo,City/Urban,9,SZR07
r_1,2003,Galabovo,Rural,8,SZR07
r_1,2004,Galabovo,Total,18,SZR07
r_1,2004,Galabovo,City/Urban,15,SZR07
r_1,2004,Galabovo,Rural,3,SZR07
r_1,2005,Galabovo,Total,19,SZR07
r_1,2005,Galabovo,City/Urban,13,SZR07
r_1,2005,Galabovo,Rural,6,SZR07
r_1,2006,Galabovo,Total,25,SZR07
r_1,2006,Galabovo,City/Urban,22,SZR07
r_1,2006,Galabovo,Rural,3,SZR07
r_1,2007,Galabovo,Total,23,SZR07
r_1,2007,Galabovo,City/Urban,13,SZR07
r_1,2007,Galabovo,Rural,10,SZR07
r_1,2008,Galabovo,Total,32,SZR07
r_1,2008,Galabovo,City/Urban,22,SZR07
r_1,2008,Galabovo,Rural,10,SZR07
r_1,2009,Galabovo,Total,23,SZR07
r_1,2009,Galabovo,City/Urban,17,SZR07
r_1,2009,Galabovo,Rural,6,SZR07
r_1,2010,Galabovo,Total,16,SZR07
r_1,2010,Galabovo,City/Urban,11,SZR07
r_1,2010,Galabovo,Rural,5,SZR07
r_1,2011,Galabovo,Total,23,SZR07
r_1,2011,Galabovo,City/Urban,11,SZR07
r_1,2011,Galabovo,Rural,12,SZR07
r_1,2012,Galabovo,Total,24,SZR07
r_1,2012,Galabovo,City/Urban,18,SZR07
r_1,2012,Galabovo,Rural,6,SZR07
r_1,2013,Galabovo,Total,33,SZR07
r_1,2013,Galabovo,City/Urban,25,SZR07
r_1,2013,Galabovo,Rural,8,SZR07
r_1,2014,Galabovo,Total,23,SZR07
r_1,2014,Galabovo,City/Urban,15,SZR07
r_1,2014,Galabovo,Rural,8,SZR07
r_1,2000,Kazanlak,Total,101,SZR12
r_1,2000,Kazanlak,City/Urban,81,SZR12
r_1,2000,Kazanlak,Rural,20,SZR12
r_1,2001,Kazanlak,Total,130,SZR12
r_1,2001,Kazanlak,City/Urban,100,SZR12
r_1,2001,Kazanlak,Rural,30,SZR12
r_1,2002,Kazanlak,Total,119,SZR12
r_1,2002,Kazanlak,City/Urban,92,SZR12
r_1,2002,Kazanlak,Rural,27,SZR12
r_1,2003,Kazanlak,Total,114,SZR12
r_1,2003,Kazanlak,City/Urban,95,SZR12
r_1,2003,Kazanlak,Rural,19,SZR12
r_1,2004,Kazanlak,Total,118,SZR12
r_1,2004,Kazanlak,City/Urban,97,SZR12
r_1,2004,Kazanlak,Rural,21,SZR12
r_1,2005,Kazanlak,Total,141,SZR12
r_1,2005,Kazanlak,City/Urban,108,SZR12
r_1,2005,Kazanlak,Rural,33,SZR12
r_1,2006,Kazanlak,Total,205,SZR12
r_1,2006,Kazanlak,City/Urban,149,SZR12
r_1,2006,Kazanlak,Rural,56,SZR12
r_1,2007,Kazanlak,Total,164,SZR12
r_1,2007,Kazanlak,City/Urban,118,SZR12
r_1,2007,Kazanlak,Rural,46,SZR12
r_1,2008,Kazanlak,Total,175,SZR12
r_1,2008,Kazanlak,City/Urban,127,SZR12
r_1,2008,Kazanlak,Rural,48,SZR12
r_1,2009,Kazanlak,Total,145,SZR12
r_1,2009,Kazanlak,City/Urban,108,SZR12
r_1,2009,Kazanlak,Rural,37,SZR12
r_1,2010,Kazanlak,Total,116,SZR12
r_1,2010,Kazanlak,City/Urban,84,SZR12
r_1,2010,Kazanlak,Rural,32,SZR12
r_1,2011,Kazanlak,Total,114,SZR12
r_1,2011,Kazanlak,City/Urban,88,SZR12
r_1,2011,Kazanlak,Rural,26,SZR12
r_1,2012,Kazanlak,Total,148,SZR12
r_1,2012,Kazanlak,City/Urban,124,SZR12
r_1,2012,Kazanlak,Rural,24,SZR12
r_1,2013,Kazanlak,Total,123,SZR12
r_1,2013,Kazanlak,City/Urban,103,SZR12
r_1,2013,Kazanlak,Rural,20,SZR12
r_1,2014,Kazanlak,Total,98,SZR12
r_1,2014,Kazanlak,City/Urban,79,SZR12
r_1,2014,Kazanlak,Rural,19,SZR12
r_1,2000,Maglizh,Total,13,SZR22
r_1,2000,Maglizh,City/Urban,5,SZR22
r_1,2000,Maglizh,Rural,8,SZR22
r_1,2001,Maglizh,Total,13,SZR22
r_1,2001,Maglizh,City/Urban,5,SZR22
r_1,2001,Maglizh,Rural,8,SZR22
r_1,2002,Maglizh,Total,17,SZR22
r_1,2002,Maglizh,City/Urban,7,SZR22
r_1,2002,Maglizh,Rural,10,SZR22
r_1,2003,Maglizh,Total,26,SZR22
r_1,2003,Maglizh,City/Urban,9,SZR22
r_1,2003,Maglizh,Rural,17,SZR22
r_1,2004,Maglizh,Total,14,SZR22
r_1,2004,Maglizh,City/Urban,3,SZR22
r_1,2004,Maglizh,Rural,11,SZR22
r_1,2005,Maglizh,Total,21,SZR22
r_1,2005,Maglizh,City/Urban,6,SZR22
r_1,2005,Maglizh,Rural,15,SZR22
r_1,2006,Maglizh,Total,21,SZR22
r_1,2006,Maglizh,City/Urban,6,SZR22
r_1,2006,Maglizh,Rural,15,SZR22
r_1,2007,Maglizh,Total,17,SZR22
r_1,2007,Maglizh,City/Urban,6,SZR22
r_1,2007,Maglizh,Rural,11,SZR22
r_1,2008,Maglizh,Total,30,SZR22
r_1,2008,Maglizh,City/Urban,12,SZR22
r_1,2008,Maglizh,Rural,18,SZR22
r_1,2009,Maglizh,Total,19,SZR22
r_1,2009,Maglizh,City/Urban,6,SZR22
r_1,2009,Maglizh,Rural,13,SZR22
r_1,2010,Maglizh,Total,7,SZR22
r_1,2010,Maglizh,City/Urban,4,SZR22
r_1,2010,Maglizh,Rural,3,SZR22
r_1,2011,Maglizh,Total,10,SZR22
r_1,2011,Maglizh,City/Urban,4,SZR22
r_1,2011,Maglizh,Rural,6,SZR22
r_1,2012,Maglizh,Total,15,SZR22
r_1,2012,Maglizh,City/Urban,4,SZR22
r_1,2012,Maglizh,Rural,11,SZR22
r_1,2013,Maglizh,Total,9,SZR22
r_1,2013,Maglizh,City/Urban,2,SZR22
r_1,2013,Maglizh,Rural,7,SZR22
r_1,2014,Maglizh,Total,9,SZR22
r_1,2014,Maglizh,City/Urban,1,SZR22
r_1,2014,Maglizh,Rural,8,SZR22
r_1,2000,Nikolaevo,Total,3,SZR38
r_1,2000,Nikolaevo,City/Urban,2,SZR38
r_1,2000,Nikolaevo,Rural,1,SZR38
r_1,2001,Nikolaevo,Total,5,SZR38
r_1,2001,Nikolaevo,City/Urban,5,SZR38
r_1,2001,Nikolaevo,Rural,-,SZR38
r_1,2002,Nikolaevo,Total,2,SZR38
r_1,2002,Nikolaevo,City/Urban,2,SZR38
r_1,2002,Nikolaevo,Rural,-,SZR38
r_1,2003,Nikolaevo,Total,5,SZR38
r_1,2003,Nikolaevo,City/Urban,2,SZR38
r_1,2003,Nikolaevo,Rural,3,SZR38
r_1,2004,Nikolaevo,Total,3,SZR38
r_1,2004,Nikolaevo,City/Urban,2,SZR38
r_1,2004,Nikolaevo,Rural,1,SZR38
r_1,2005,Nikolaevo,Total,4,SZR38
r_1,2005,Nikolaevo,City/Urban,3,SZR38
r_1,2005,Nikolaevo,Rural,1,SZR38
r_1,2006,Nikolaevo,Total,5,SZR38
r_1,2006,Nikolaevo,City/Urban,-,SZR38
r_1,2006,Nikolaevo,Rural,5,SZR38
r_1,2007,Nikolaevo,Total,5,SZR38
r_1,2007,Nikolaevo,City/Urban,3,SZR38
r_1,2007,Nikolaevo,Rural,2,SZR38
r_1,2008,Nikolaevo,Total,4,SZR38
r_1,2008,Nikolaevo,City/Urban,3,SZR38
r_1,2008,Nikolaevo,Rural,1,SZR38
r_1,2009,Nikolaevo,Total,5,SZR38
r_1,2009,Nikolaevo,City/Urban,4,SZR38
r_1,2009,Nikolaevo,Rural,1,SZR38
r_1,2010,Nikolaevo,Total,1,SZR38
r_1,2010,Nikolaevo,City/Urban,1,SZR38
r_1,2010,Nikolaevo,Rural,-,SZR38
r_1,2011,Nikolaevo,Total,-,SZR38
r_1,2011,Nikolaevo,City/Urban,-,SZR38
r_1,2011,Nikolaevo,Rural,-,SZR38
r_1,2012,Nikolaevo,Total,3,SZR38
r_1,2012,Nikolaevo,City/Urban,2,SZR38
r_1,2012,Nikolaevo,Rural,1,SZR38
r_1,2013,Nikolaevo,Total,3,SZR38
r_1,2013,Nikolaevo,City/Urban,3,SZR38
r_1,2013,Nikolaevo,Rural,-,SZR38
r_1,2014,Nikolaevo,Total,1,SZR38
r_1,2014,Nikolaevo,City/Urban,1,SZR38
r_1,2014,Nikolaevo,Rural,-,SZR38
r_1,2000,Opan,Total,1,SZR23
r_1,2000,Opan,City/Urban,-,SZR23
r_1,2000,Opan,Rural,1,SZR23
r_1,2001,Opan,Total,1,SZR23
